public_food_key,food_name,classification,classification_name,nutrient_code,amount_per_100g,nutrient_name,unit,category,nutrient_id
F006451,"Pasta, white wheat flour & spinach, boiled from dry, no added salt",12401.0,"Pasta and noodles, wheat based, other than instant noodles",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F006465,"Pasta, wholemeal wheat flour, dry",12401.0,"Pasta and noodles, wheat based, other than instant noodles",riboflavin_b2_mg,0.12,Riboflavin (B2),(mg),Vitamins,8
F006464,"Pasta, wholemeal wheat flour, boiled from dry, no added salt",12401.0,"Pasta and noodles, wheat based, other than instant noodles",riboflavin_b2_mg,0.07,Riboflavin (B2),(mg),Vitamins,8
F005145,"Lasagne, beef, commercial, purchased frozen, baked",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.1,Riboflavin (B2),(mg),Vitamins,8
F005146,"Lasagne, beef, homemade",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.106,Riboflavin (B2),(mg),Vitamins,8
F005259,"Macaroni & cheese, homemade, cooked unfilled pasta, homemade cheese sauce",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.066,Riboflavin (B2),(mg),Vitamins,8
F006409,"Pasta in cream based sauce, dry mix",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.18,Riboflavin (B2),(mg),Vitamins,8
F009830,"Pasta in cream based sauce, prepared from dry mix",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.13,Riboflavin (B2),(mg),Vitamins,8
F008737,"Spaghetti in tomato & cheese sauce, canned",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F008738,"Spaghetti in tomato & cheese sauce, canned, reduced salt",13509.0,"Savoury pasta/noodle and sauce dishes, saturated fat <=5 g/100 g",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F003305,"Croissant, plain",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.09,Riboflavin (B2),(mg),Vitamins,8
F006497,"Pastry, filo, commercial, raw",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F006496,"Pastry, filo, commercial, baked",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F006505,"Pastry, puff, with butter, commercial, raw",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F006504,"Pastry, puff, with butter, commercial, baked",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.023,Riboflavin (B2),(mg),Vitamins,8
F006503,"Pastry, puff, vegetable oil, commercial, raw",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F006502,"Pastry, puff, vegetable oil, commercial, baked",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.023,Riboflavin (B2),(mg),Vitamins,8
F006507,"Pastry, shortcrust style, commercial, raw",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F006506,"Pastry, shortcrust style, commercial, baked",13401.0,"Pastry, plain/unfilled, all types",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F006493,"Pastry, filled with spinach & cheese, purchased frozen, baked",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.16,Riboflavin (B2),(mg),Vitamins,8
F006665,"Pie, savoury, meat, commercial, ready to eat",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.08,Riboflavin (B2),(mg),Vitamins,8
F006667,"Pie, savoury, meat, purchased frozen, baked",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.025,Riboflavin (B2),(mg),Vitamins,8
F008098,"Sausage roll, commercial, ready to eat",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.09,Riboflavin (B2),(mg),Vitamins,8
F006675,"Pie, steak & kidney, canned",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.1,Riboflavin (B2),(mg),Vitamins,8
F008101,"Sausage roll, purchased frozen, baked",13405.0,"Savoury pastry products, pies, rolls and envelopes",riboflavin_b2_mg,0.09,Riboflavin (B2),(mg),Vitamins,8
F008794,"Spring roll, meat & vegetable filling, commercial, deep fried",13406.0,"Savoury pastry products, pies, rolls and envelopes, fried",riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F006679,"Pie, sweet, apple, commercial",13402.0,"Sweet pastry products, fruit and/or nut fillings",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F009102,"Tart, custard, commercial",13403.0,"Sweet pastry products, egg or dairy based fillings",riboflavin_b2_mg,0.19,Riboflavin (B2),(mg),Vitamins,8
F003592,"Dressing, French or Italian, regular fat, commercial",23303.0,"Italian and French-style dressings, full fat",riboflavin_b2_mg,0.07,Riboflavin (B2),(mg),Vitamins,8
F003612,"Dressing, thousand island, regular fat, commercial",23301.0,"Mayonnaise and cream-style dressings, full fat",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F004263,"Gravy powder, dry mix",23102.0,Dry gravy mixes,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F004265,"Gravy, prepared from dry powder with water",23101.0,Gravies (prepared),riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F005441,"Mayonnaise, traditional (greater than 65% fat), commercial",23301.0,"Mayonnaise and cream-style dressings, full fat",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F003539,"Dip, hummus, commercial",23503.0,Legume based dips,riboflavin_b2_mg,0.03,Riboflavin (B2),(mg),Vitamins,8
F005437,"Mayonnaise, low fat, commercial",23302.0,"Mayonnaise and cream-style dressings, reduced or non-fat",riboflavin_b2_mg,0.49,Riboflavin (B2),(mg),Vitamins,8
F005973,"Mustard, cream style",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.03,Riboflavin (B2),(mg),Vitamins,8
F006471,"Paste, Indian style curry, commercial",23109.0,Savoury pastes,riboflavin_b2_mg,0.13,Riboflavin (B2),(mg),Vitamins,8
F006469,"Paste, green curry, commercial",23109.0,Savoury pastes,riboflavin_b2_mg,0.1,Riboflavin (B2),(mg),Vitamins,8
F005702,"Paste, soybean",25201.0,Legume and pulse products,riboflavin_b2_mg,0.43,Riboflavin (B2),(mg),Vitamins,8
F006476,"Paste, shrimp",15504.0,Fish and seafood products,riboflavin_b2_mg,0.12,Riboflavin (B2),(mg),Vitamins,8
F007987,"Sauce, barbecue, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F007992,"Sauce, butter chicken, commercial",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.09,Riboflavin (B2),(mg),Vitamins,8
F008000,"Sauce, cranberry, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.021,Riboflavin (B2),(mg),Vitamins,8
F008004,"Sauce, fish, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.1,Riboflavin (B2),(mg),Vitamins,8
F008008,"Sauce, hoi sin (hoisin), commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.25,Riboflavin (B2),(mg),Vitamins,8
F008026,"Sauce, oyster, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F008028,"Sauce, pasta or simmer, commercial, low fat",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F008029,"Sauce, pasta, basil pesto, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.13,Riboflavin (B2),(mg),Vitamins,8
F008031,"Sauce, pasta, bolognese, homemade using beef mince & commercial tomato based sauce",18701.0,"Beef dishes with gravy, sauce or vegetables",riboflavin_b2_mg,0.04,Riboflavin (B2),(mg),Vitamins,8
F008032,"Sauce, pasta, bolognese, homemade using beef mince & homemade tomato based sauce",18701.0,"Beef dishes with gravy, sauce or vegetables",riboflavin_b2_mg,0.06,Riboflavin (B2),(mg),Vitamins,8
F008036,"Sauce, pasta, cheese or cream-based, commercial",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.07,Riboflavin (B2),(mg),Vitamins,8
F008050,"Sauce, pasta, tomato-based, commercial, heated",23104.0,"Savoury sauces, tomato based, commercial",riboflavin_b2_mg,0.047,Riboflavin (B2),(mg),Vitamins,8
F008054,"Sauce, plum, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F008055,"Sauce, rogan josh, commercial",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.11,Riboflavin (B2),(mg),Vitamins,8
F008056,"Sauce, salsa, tomato-based, commercial",23104.0,"Savoury sauces, tomato based, commercial",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F008062,"Sauce, simmer for chicken, commercial",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.07,Riboflavin (B2),(mg),Vitamins,8
F008063,"Sauce, simmer, curry flavoured, commercial",23107.0,"Savoury sauces, commercial, simmer style",riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F008065,"Sauce, soy, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.11,Riboflavin (B2),(mg),Vitamins,8
F008067,"Sauce, soy, commercial, reduced salt",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.24,Riboflavin (B2),(mg),Vitamins,8
F008077,"Sauce, tabasco, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.084,Riboflavin (B2),(mg),Vitamins,8
F008083,"Sauce, tomato, commercial",23104.0,"Savoury sauces, tomato based, commercial",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F008085,"Sauce, tomato, commercial, reduced salt",23104.0,"Savoury sauces, tomato based, commercial",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F008090,"Sauce, white, savoury, homemade",23108.0,"Savoury sauces, dairy based, homemade",riboflavin_b2_mg,0.172,Riboflavin (B2),(mg),Vitamins,8
F008094,"Sauce, Worcestershire, commercial",23103.0,"Savoury sauces, not tomato based, commercial",riboflavin_b2_mg,0.13,Riboflavin (B2),(mg),Vitamins,8
F009498,Vinegar (except balsamic vinegar),23305.0,Vinegar,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F006577,"Peanut butter, smooth & crunchy, added sugar & salt",22202.0,Peanut products,riboflavin_b2_mg,0.12,Riboflavin (B2),(mg),Vitamins,8
F006579,"Peanut butter, smooth & crunchy, no added sugar or salt",22202.0,Peanut products,riboflavin_b2_mg,0.12,Riboflavin (B2),(mg),Vitamins,8
F008783,"Spread, yeast, marmite",31102.0,Yeast extracts,riboflavin_b2_mg,8.4,Riboflavin (B2),(mg),Vitamins,8
F008785,"Spread, yeast, vegemite",31102.0,Yeast extracts,riboflavin_b2_mg,17.111,Riboflavin (B2),(mg),Vitamins,8
F002405,"Cheese, blue vein",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.415,Riboflavin (B2),(mg),Vitamins,8
F002406,"Cheese, bocconcini",19403.0,"Cheese, unripened styles, including cream and cottage cheese, regular fat",riboflavin_b2_mg,0.17,Riboflavin (B2),(mg),Vitamins,8
F002407,"Cheese, brie",19405.0,"Cheese, camembert, brie and other surface ripened cheeses",riboflavin_b2_mg,0.36,Riboflavin (B2),(mg),Vitamins,8
F002408,"Cheese, camembert",19405.0,"Cheese, camembert, brie and other surface ripened cheeses",riboflavin_b2_mg,0.38,Riboflavin (B2),(mg),Vitamins,8
F002414,"Cheese, cheddar, natural, regular fat",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.335,Riboflavin (B2),(mg),Vitamins,8
F002413,"Cheese, cheddar, natural, reduced fat (approximately 25%)",19402.0,"Cheese, hard cheese ripened styles, reduced fat",riboflavin_b2_mg,0.4,Riboflavin (B2),(mg),Vitamins,8
F002412,"Cheese, cheddar, natural, reduced fat (approximately 15%)",19402.0,"Cheese, hard cheese ripened styles, reduced fat",riboflavin_b2_mg,0.415,Riboflavin (B2),(mg),Vitamins,8
F002428,"Cheese, cheddar, processed, regular fat",19406.0,"Cheese, processed",riboflavin_b2_mg,0.3,Riboflavin (B2),(mg),Vitamins,8
F002425,"Cheese, cheddar, processed, reduced fat (approximately 15%), added vitamin D",19407.0,"Cheese, processed, reduced fat",riboflavin_b2_mg,0.46,Riboflavin (B2),(mg),Vitamins,8
F002435,"Cheese, cottage",19403.0,"Cheese, unripened styles, including cream and cottage cheese, regular fat",riboflavin_b2_mg,0.285,Riboflavin (B2),(mg),Vitamins,8
F002444,"Cheese, cream, plain",19403.0,"Cheese, unripened styles, including cream and cottage cheese, regular fat",riboflavin_b2_mg,0.14,Riboflavin (B2),(mg),Vitamins,8
F002448,"Cheese, edam",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.4,Riboflavin (B2),(mg),Vitamins,8
F002452,"Cheese, fetta (feta)",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.26,Riboflavin (B2),(mg),Vitamins,8
F002462,"Cheese, goat, firm",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.17,Riboflavin (B2),(mg),Vitamins,8
F002463,"Cheese, goat, soft",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.17,Riboflavin (B2),(mg),Vitamins,8
F002466,"Cheese, haloumi",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.4,Riboflavin (B2),(mg),Vitamins,8
F002472,"Cheese, mozzarella",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.23,Riboflavin (B2),(mg),Vitamins,8
F002478,"Cheese, parmesan, dried, finely grated",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.54,Riboflavin (B2),(mg),Vitamins,8
F002479,"Cheese, parmesan, fresh, regular fat",19401.0,"Cheese, hard cheese ripened styles",riboflavin_b2_mg,0.46,Riboflavin (B2),(mg),Vitamins,8
F002488,"Cheese, ricotta",19403.0,"Cheese, unripened styles, including cream and cottage cheese, regular fat",riboflavin_b2_mg,0.09,Riboflavin (B2),(mg),Vitamins,8
F002494,"Cheese, soy",20301.0,Cheese substitute,riboflavin_b2_mg,0.14,Riboflavin (B2),(mg),Vitamins,8
F003270,"Cream, thickened, regular fat (approximately 35%)",19301.0,"Cream, regular and increased fat",riboflavin_b2_mg,0.12,Riboflavin (B2),(mg),Vitamins,8
F003255,"Cream, imitation (non-dairy)",19305.0,"Cream substitute, artificial cream",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F003269,"Cream, sour, regular fat",19303.0,"Cream, sour",riboflavin_b2_mg,0.11,Riboflavin (B2),(mg),Vitamins,8
F003267,"Cream, sour, light (approximately 18% fat)",19304.0,"Cream, sour, reduced fat",riboflavin_b2_mg,0.11,Riboflavin (B2),(mg),Vitamins,8
F004508,"Ice cream, vanilla flavour, regular fat",19501.0,"Ice cream, tub varieties, fat content >10 g/100 g",riboflavin_b2_mg,0.29,Riboflavin (B2),(mg),Vitamins,8
F004507,"Ice cream, vanilla flavour, premium or rich (~15% fat)",19501.0,"Ice cream, tub varieties, fat content >10 g/100 g",riboflavin_b2_mg,0.2,Riboflavin (B2),(mg),Vitamins,8
F004419,"Ice confection, stick, milk-based, various flavours",19505.0,"Ice cream, individual bar, stick and cone varieties, fat content 4 - 10 g/100 g",riboflavin_b2_mg,0.24,Riboflavin (B2),(mg),Vitamins,8
F004421,"Ice confection, stick, water-based, various flavours",27303.0,"Water ice confection, gelato, sorbet",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F004415,"Ice confection, stick or tub, fruit juice or fruit flavoured",27303.0,"Water ice confection, gelato, sorbet",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F005634,"Milk, cow, fluid, regular fat (3.5% fat)",19101.0,"Milk, cow, fluid, regular whole, full fat",riboflavin_b2_mg,0.183,Riboflavin (B2),(mg),Vitamins,8
F005635,"Milk, cow, fluid, regular fat (3.5% fat), added omega 3 polyunsaturates",19102.0,"Milk, cow, fluid, regular whole, full fat, fortified",riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F005614,"Milk, cow, fluid, reduced fat (1% fat)",19103.0,"Milk, cow, fluid, reduced fat, <2 g/100g",riboflavin_b2_mg,0.173,Riboflavin (B2),(mg),Vitamins,8
F005621,"Milk, cow, fluid, reduced fat (1.5% fat), added omega 3 polyunsaturates",19104.0,"Milk, cow, fluid, reduced fat, <2 g/100g, fortified",riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F005637,"Milk, cow, fluid, skim (0.15% fat)",19105.0,"Milk, cow, fluid, skim, non-fat",riboflavin_b2_mg,0.17,Riboflavin (B2),(mg),Vitamins,8
F005638,"Milk, cow, fluid, skim (0.15% fat), added milk solids",19105.0,"Milk, cow, fluid, skim, non-fat",riboflavin_b2_mg,0.201,Riboflavin (B2),(mg),Vitamins,8
F005599,"Milk, cow, fluid, lactose free, regular fat (3.5% fat)",19101.0,"Milk, cow, fluid, regular whole, full fat",riboflavin_b2_mg,0.15,Riboflavin (B2),(mg),Vitamins,8
F005598,"Milk, cow, fluid, lactose free, reduced fat (1% fat)",19103.0,"Milk, cow, fluid, reduced fat, <2 g/100g",riboflavin_b2_mg,0.15,Riboflavin (B2),(mg),Vitamins,8
F005587,"Milk, cow, fluid, flavoured, chocolate, reduced fat",19803.0,"Milk, coffee/chocolate flavoured and milk-based drinks, reduced fat",riboflavin_b2_mg,0.175,Riboflavin (B2),(mg),Vitamins,8
F005581,"Milk, cow, canned, evaporated, regular",19106.0,"Milk, evaporated or condensed, undiluted",riboflavin_b2_mg,0.505,Riboflavin (B2),(mg),Vitamins,8
F005580,"Milk, cow, canned, evaporated, reduced fat (approximately 2% fat)",19106.0,"Milk, evaporated or condensed, undiluted",riboflavin_b2_mg,0.555,Riboflavin (B2),(mg),Vitamins,8
F005582,"Milk, cow, canned, sweetened, condensed, regular",19106.0,"Milk, evaporated or condensed, undiluted",riboflavin_b2_mg,0.605,Riboflavin (B2),(mg),Vitamins,8
F005650,"Milk, cow, powder, regular fat, unfortified",19107.0,"Milk, powder, cow, dry",riboflavin_b2_mg,1.6,Riboflavin (B2),(mg),Vitamins,8
F005649,"Milk, cow, powder, regular fat, added vitamins A & D",19107.0,"Milk, powder, cow, dry",riboflavin_b2_mg,1.6,Riboflavin (B2),(mg),Vitamins,8
F005652,"Milk, cow, powder, skim",19107.0,"Milk, powder, cow, dry",riboflavin_b2_mg,1.7,Riboflavin (B2),(mg),Vitamins,8
F005647,"Milk, human/breast, mature, fluid",32102.0,Human breast milk,riboflavin_b2_mg,0.036,Riboflavin (B2),(mg),Vitamins,8
F003442,"Custard, vanilla, regular fat",19602.0,"Custard, fat content <4 g/100 g",riboflavin_b2_mg,0.21,Riboflavin (B2),(mg),Vitamins,8
F003426,"Custard powder, vanilla, dry mix",12103.0,Cereal flours and starches,riboflavin_b2_mg,0.001,Riboflavin (B2),(mg),Vitamins,8
F003441,"Custard, vanilla, prepared from dry mix",19602.0,"Custard, fat content <4 g/100 g",riboflavin_b2_mg,0.198,Riboflavin (B2),(mg),Vitamins,8
F003488,"Dairy or yoghurt dessert, chocolate, regular fat",19701.0,"Dairy desserts, smooth or gelatin-based dairy desserts",riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009811,"Yoghurt, flavoured, high fat (approx 5%)",19204.0,"Yoghurt, flavoured or added fruit and/or cereal, high fat (>4 g/100g fat)",riboflavin_b2_mg,0.19,Riboflavin (B2),(mg),Vitamins,8
F009694,"Yoghurt, natural, regular fat (3% fat)",19201.0,"Yoghurt, natural, regular fat and high fat (>4 g/100g fat)",riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009608,"Yoghurt, apricot pieces or flavoured, regular fat (3% fat)",19205.0,"Yoghurt, flavoured or added fruit, full fat",riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009741,"Yoghurt, strawberry pieces or flavoured, regular fat (3% fat)",19205.0,"Yoghurt, flavoured or added fruit, full fat",riboflavin_b2_mg,0.27,Riboflavin (B2),(mg),Vitamins,8
F009749,"Yoghurt, vanilla flavoured, (2% fat)",19205.0,"Yoghurt, flavoured or added fruit, full fat",riboflavin_b2_mg,0.2,Riboflavin (B2),(mg),Vitamins,8
F009810,"Yoghurt, flavoured, low fat (approx 2%)",19207.0,"Yoghurt, flavoured or added fruit, reduced fat",riboflavin_b2_mg,0.2,Riboflavin (B2),(mg),Vitamins,8
F009809,"Yoghurt, flavoured, low fat (0.2%), intense sweetened, increased protein",19209.0,"Yoghurt, flavoured or added fruit, low fat or skim, intense sweetened",riboflavin_b2_mg,0.2,Riboflavin (B2),(mg),Vitamins,8
F009752,"Yoghurt, vanilla flavoured, low fat (less than 0.5% fat)",19208.0,"Yoghurt, flavoured or added fruit, low fat or skim, sugar sweetened",riboflavin_b2_mg,0.4,Riboflavin (B2),(mg),Vitamins,8
F009824,"Almond beverage, no added sugar, unfortified",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F009826,"Almond beverage, no added sugar, added Ca",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F009825,"Almond beverage, added sugar, unfortified",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F009827,"Almond beverage, added sugar & Ca",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F009828,"Almond beverage, added sugar & vitamins B1, B2 & B12 & Ca",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.28,Riboflavin (B2),(mg),Vitamins,8
F009812,"Coconut beverage, unfortified",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F009813,"Coconut beverage, added Ca",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F006132,"Oat beverage, fluid, unfortified",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F006131,"Oat beverage, fluid, added calcium",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F007632,"Rice beverage, fluid, added calcium",20106.0,Cereal- or nut-based milk substitute,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F008721,"Soy beverage, regular fat (3% fat), unfortified",20101.0,"Soy-based beverage, plain",riboflavin_b2_mg,0.03,Riboflavin (B2),(mg),Vitamins,8
F008719,"Soy beverage, regular fat (3% fat), added Ca",20102.0,"Soy-based beverage, plain, fortified",riboflavin_b2_mg,0.03,Riboflavin (B2),(mg),Vitamins,8
F008720,"Soy beverage, regular fat (3% fat), added Ca & vitamins A, B1, B2 & B12",20102.0,"Soy-based beverage, plain, fortified",riboflavin_b2_mg,0.41,Riboflavin (B2),(mg),Vitamins,8
F008704,"Soy beverage, reduced fat (1% fat), added Ca & vitamins A, B1, B2 & B12",20104.0,"Soy-based beverage, plain, reduced fat, fortified",riboflavin_b2_mg,0.41,Riboflavin (B2),(mg),Vitamins,8
F009814,"Meat alternative, legume and/or vegetable base, as purchased",20601.0,Meat substitutes,riboflavin_b2_mg,0.06,Riboflavin (B2),(mg),Vitamins,8
F009816,"Meat alternative, legume and/or vegetable base, cooked",20601.0,Meat substitutes,riboflavin_b2_mg,0.048,Riboflavin (B2),(mg),Vitamins,8
F009799,"Meat alternative, mycoprotein/fungus base, commercial, as purchased",20601.0,Meat substitutes,riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009821,"Meat alternative, mycoprotein/fungus base, cooked",20601.0,Meat substitutes,riboflavin_b2_mg,0.286,Riboflavin (B2),(mg),Vitamins,8
F009147,"Meat alternative, protein (soy/wheat/pea) base, as purchased",20601.0,Meat substitutes,riboflavin_b2_mg,0.04,Riboflavin (B2),(mg),Vitamins,8
F009823,"Meat alternative, protein (soy/wheat/pea) base, cooked",20601.0,Meat substitutes,riboflavin_b2_mg,0.047,Riboflavin (B2),(mg),Vitamins,8
F008155,"Sausage, vegetarian style, unfortified, raw",20601.0,Meat substitutes,riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F008151,"Sausage, vegetarian style, added Fe, Zn and vitamin B12, raw",20601.0,Meat substitutes,riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009176,"Tofu (soy bean curd), firm, as purchased",20601.0,Meat substitutes,riboflavin_b2_mg,0.035,Riboflavin (B2),(mg),Vitamins,8
F008153,"Sausage, vegetarian style, fried, no added fat",20601.0,Meat substitutes,riboflavin_b2_mg,0.22,Riboflavin (B2),(mg),Vitamins,8
F009797,"Yoghurt, almond based, flavoured",20.0,Dairy & meat substitutes,riboflavin_b2_mg,0.08,Riboflavin (B2),(mg),Vitamins,8
F009798,"Yoghurt, coconut based, flavoured",20.0,Dairy & meat substitutes,riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F009738,"Yoghurt, soy based, berry flavoured, regular fat (3% fat)",20501.0,"Soy-based yoghurts, regular fat",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F009739,"Yoghurt, soy based, vanilla flavoured, reduced fat (1% fat)",20502.0,"Soy-based yoghurts, reduced fat",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
F001973,"Butter, plain, salted",14101.0,Butter,riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F001971,"Butter, plain, no added salt",14101.0,Butter,riboflavin_b2_mg,0.05,Riboflavin (B2),(mg),Vitamins,8
F004205,"Ghee, clarified butter",14102.0,Butter products,riboflavin_b2_mg,0.005,Riboflavin (B2),(mg),Vitamins,8
F003466,"Dairy blend, butter & edible oil spread (approximately 80% fat), sodium 600 mg/100 g",14201.0,"Dairy blend, regular, fat content >= 65g/100g",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F003464,"Dairy blend, butter & edible oil spread (approximately 80% fat), reduced salt (sodium 400 mg/100 g)",14201.0,"Dairy blend, regular, fat content >= 65g/100g",riboflavin_b2_mg,0.02,Riboflavin (B2),(mg),Vitamins,8
F005370,"Margarine spread, polyunsaturated (70% fat)",14301.0,"Polyunsaturated margarine spreads, fat content >= 65g/100g",riboflavin_b2_mg,0.0,Riboflavin (B2),(mg),Vitamins,8
