data_year,survey_period,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2024,2024,Persons,65–84,Overweight (including obesity),Thyroid cancer,.,.,,288.0,1451.0,,65.0,358.0,,352.0,1809.0,,
2024,2024,Persons,65–84,Overweight (including obesity),Type 2 diabetes mellitus,.,.,,13607.0,27599.0,,21995.0,42085.0,,35602.0,69684.0,,
2024,2024,Persons,65–84,Overweight (including obesity),Uterine cancer,.,.,,3797.0,7372.0,,342.0,666.0,,4139.0,8038.0,,
2024,2024,Persons,85+,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),.,.,,6.0,52.0,,3.0,27.0,,8.0,79.0,,
2024,2024,Persons,85+,Overweight (including obesity),Acute myeloid leukaemia (AML),.,.,,128.0,1297.0,,15.0,148.0,,143.0,1445.0,,
2024,2024,Persons,85+,Overweight (including obesity),Asthma,.,.,,304.0,1000.0,,753.0,2473.0,,1056.0,3473.0,,
2024,2024,Persons,85+,Overweight (including obesity),Atrial fibrillation and flutter,.,.,,2583.0,9516.0,,2540.0,9356.0,,5123.0,18872.0,,
2024,2024,Persons,85+,Overweight (including obesity),Back pain and problems,.,.,,0.0,260.0,,530.0,5449.0,,530.0,5709.0,,
2024,2024,Persons,85+,Overweight (including obesity),Bowel cancer,.,.,,910.0,8561.0,,152.0,1421.0,,1062.0,9981.0,,
2024,2024,Persons,85+,Overweight (including obesity),Breast cancer,.,.,,290.0,3364.0,,99.0,1164.0,,389.0,4528.0,,
2024,2024,Persons,85+,Overweight (including obesity),Cataract and other lens disorders,.,.,,0.0,0.0,,229.0,2272.0,,229.0,2272.0,,
2024,2024,Persons,85+,Overweight (including obesity),Chronic kidney disease,.,.,,3767.0,11510.0,,1051.0,3213.0,,4818.0,14723.0,,
2024,2024,Persons,85+,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),.,.,,103.0,980.0,,12.0,118.0,,115.0,1098.0,,
2024,2024,Persons,85+,Overweight (including obesity),Chronic myeloid leukaemia (CML),.,.,,36.0,344.0,,2.0,22.0,,38.0,366.0,,
2024,2024,Persons,85+,Overweight (including obesity),Coronary heart disease,.,.,,8637.0,55759.0,,2562.0,16543.0,,11199.0,72302.0,,
2024,2024,Persons,85+,Overweight (including obesity),Dementia,.,.,,13123.0,69647.0,,9327.0,49584.0,,22449.0,119231.0,,
2024,2024,Persons,85+,Overweight (including obesity),Gallbladder and bile duct disease,.,.,,772.0,1962.0,,13.0,34.0,,785.0,1995.0,,
2024,2024,Persons,85+,Overweight (including obesity),Gallbladder cancer,.,.,,125.0,516.0,,10.0,40.0,,134.0,556.0,,
2024,2024,Persons,85+,Overweight (including obesity),Gout,.,.,,32.0,82.0,,120.0,305.0,,151.0,387.0,,
2024,2024,Persons,85+,Overweight (including obesity),Hypertensive heart disease,.,.,,2202.0,5119.0,,45.0,104.0,,2247.0,5224.0,,
2024,2024,Persons,85+,Overweight (including obesity),Kidney cancer,.,.,,386.0,1575.0,,38.0,159.0,,424.0,1734.0,,
2024,2024,Persons,85+,Overweight (including obesity),Liver cancer,.,.,,492.0,2415.0,,24.0,118.0,,516.0,2532.0,,
2024,2024,Persons,85+,Overweight (including obesity),Myeloma,.,.,,143.0,1614.0,,54.0,610.0,,197.0,2224.0,,
2024,2024,Persons,85+,Overweight (including obesity),Non-Hodgkin lymphoma,.,.,,232.0,3006.0,,30.0,384.0,,262.0,3391.0,,
2024,2024,Persons,85+,Overweight (including obesity),Oesophageal cancer,.,.,,443.0,1541.0,,34.0,119.0,,477.0,1660.0,,
2024,2024,Persons,85+,Overweight (including obesity),Osteoarthritis,.,.,,0.0,324.0,,2275.0,8924.0,,2275.0,9248.0,,
2024,2024,Persons,85+,Overweight (including obesity),Other leukaemias,.,.,,70.0,702.0,,14.0,138.0,,84.0,840.0,,
2024,2024,Persons,85+,Overweight (including obesity),Ovarian cancer,.,.,,40.0,1026.0,,11.0,291.0,,52.0,1317.0,,
2024,2024,Persons,85+,Overweight (including obesity),Pancreatic cancer,.,.,,346.0,4231.0,,18.0,222.0,,364.0,4453.0,,
2024,2024,Persons,85+,Overweight (including obesity),Stroke,.,.,,2052.0,29926.0,,266.0,3871.0,,2318.0,33797.0,,
2024,2024,Persons,85+,Overweight (including obesity),Thyroid cancer,.,.,,29.0,183.0,,8.0,54.0,,37.0,237.0,,
2024,2024,Persons,85+,Overweight (including obesity),Type 2 diabetes mellitus,.,.,,2802.0,8425.0,,1736.0,5219.0,,4538.0,13644.0,,
2024,2024,Persons,85+,Overweight (including obesity),Uterine cancer,.,.,,336.0,743.0,,58.0,129.0,,395.0,872.0,,
2024,2024,Persons,Under 15,Overweight (including obesity),Asthma,.,.,,60.0,671.0,,1829.0,21649.0,,1889.0,22320.0,,
2024,2024,Persons,15–24,Physical inactivity,Bowel cancer,.,.,,12.0,170.0,,1.0,24.0,,13.0,194.0,,
2024,2024,Persons,15–24,Physical inactivity,Breast cancer,.,.,,1.0,28.0,,0.0,3.0,,1.0,30.0,,
2024,2024,Persons,15–24,Physical inactivity,Coronary heart disease,.,.,,17.0,237.0,,3.0,37.0,,20.0,274.0,,
2024,2024,Persons,15–24,Physical inactivity,Stroke,.,.,,9.0,367.0,,3.0,104.0,,12.0,471.0,,
2024,2024,Persons,15–24,Physical inactivity,Type 2 diabetes mellitus,.,.,,6.0,58.0,,21.0,230.0,,27.0,288.0,,
2024,2024,Persons,15–24,Physical inactivity,Uterine cancer,.,.,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,2024,Persons,25–34,Physical inactivity,Bowel cancer,.,.,,206.0,2344.0,,6.0,71.0,,213.0,2415.0,,
2024,2024,Persons,25–34,Physical inactivity,Breast cancer,.,.,,29.0,1197.0,,3.0,108.0,,32.0,1305.0,,
2024,2024,Persons,25–34,Physical inactivity,Coronary heart disease,.,.,,257.0,2413.0,,22.0,201.0,,279.0,2614.0,,
2024,2024,Persons,25–34,Physical inactivity,Stroke,.,.,,55.0,967.0,,13.0,225.0,,67.0,1192.0,,
2024,2024,Persons,25–34,Physical inactivity,Type 2 diabetes mellitus,.,.,,50.0,325.0,,137.0,854.0,,187.0,1179.0,,
2024,2024,Persons,25–34,Physical inactivity,Uterine cancer,.,.,,14.0,100.0,,1.0,8.0,,15.0,108.0,,
2024,2024,Persons,35–44,Physical inactivity,Bowel cancer,.,.,,457.0,4967.0,,16.0,172.0,,473.0,5139.0,,
2024,2024,Persons,35–44,Physical inactivity,Breast cancer,.,.,,152.0,5934.0,,17.0,674.0,,169.0,6608.0,,
2024,2024,Persons,35–44,Physical inactivity,Coronary heart disease,.,.,,1032.0,9617.0,,123.0,1110.0,,1155.0,10727.0,,
2024,2024,Persons,35–44,Physical inactivity,Stroke,.,.,,186.0,3359.0,,29.0,513.0,,214.0,3872.0,,
2024,2024,Persons,35–44,Physical inactivity,Type 2 diabetes mellitus,.,.,,206.0,1238.0,,566.0,3317.0,,771.0,4555.0,,
2024,2024,Persons,35–44,Physical inactivity,Uterine cancer,.,.,,65.0,451.0,,6.0,39.0,,71.0,491.0,,
2024,2024,Persons,45–54,Physical inactivity,Bowel cancer,.,.,,925.0,10195.0,,39.0,425.0,,964.0,10620.0,,
2024,2024,Persons,45–54,Physical inactivity,Breast cancer,.,.,,326.0,12374.0,,46.0,1741.0,,372.0,14114.0,,
2024,2024,Persons,45–54,Physical inactivity,Coronary heart disease,.,.,,2413.0,23612.0,,425.0,4013.0,,2837.0,27625.0,,
2024,2024,Persons,45–54,Physical inactivity,Dementia,.,.,,73.0,746.0,,57.0,580.0,,130.0,1326.0,,
2024,2024,Persons,45–54,Physical inactivity,Stroke,.,.,,366.0,6880.0,,57.0,1074.0,,423.0,7954.0,,
2024,2024,Persons,45–54,Physical inactivity,Type 2 diabetes mellitus,.,.,,580.0,3534.0,,1446.0,8570.0,,2025.0,12104.0,,
2024,2024,Persons,45–54,Physical inactivity,Uterine cancer,.,.,,201.0,1376.0,,17.0,113.0,,218.0,1489.0,,
2024,2024,Persons,55–64,Physical inactivity,Bowel cancer,.,.,,1693.0,18309.0,,91.0,985.0,,1784.0,19294.0,,
2024,2024,Persons,55–64,Physical inactivity,Breast cancer,.,.,,378.0,15361.0,,60.0,2433.0,,438.0,17793.0,,
2024,2024,Persons,55–64,Physical inactivity,Coronary heart disease,.,.,,4319.0,38997.0,,1064.0,9455.0,,5383.0,48452.0,,
2024,2024,Persons,55–64,Physical inactivity,Dementia,.,.,,423.0,4319.0,,519.0,5224.0,,942.0,9543.0,,
2024,2024,Persons,55–64,Physical inactivity,Stroke,.,.,,588.0,10582.0,,114.0,2059.0,,702.0,12640.0,,
2024,2024,Persons,55–64,Physical inactivity,Type 2 diabetes mellitus,.,.,,1258.0,7459.0,,3181.0,18620.0,,4439.0,26079.0,,
2024,2024,Persons,55–64,Physical inactivity,Uterine cancer,.,.,,423.0,2995.0,,42.0,297.0,,465.0,3292.0,,
2024,2024,Persons,65–84,Physical inactivity,Bowel cancer,.,.,,5246.0,46307.0,,455.0,3949.0,,5701.0,50256.0,,
2024,2024,Persons,65–84,Physical inactivity,Breast cancer,.,.,,718.0,23747.0,,159.0,5176.0,,877.0,28922.0,,
2024,2024,Persons,65–84,Physical inactivity,Coronary heart disease,.,.,,17323.0,118732.0,,5333.0,36340.0,,22655.0,155073.0,,
2024,2024,Persons,65–84,Physical inactivity,Dementia,.,.,,9056.0,80340.0,,5679.0,50632.0,,14735.0,130972.0,,
2024,2024,Persons,65–84,Physical inactivity,Stroke,.,.,,4376.0,54084.0,,836.0,10547.0,,5212.0,64631.0,,
2024,2024,Persons,65–84,Physical inactivity,Type 2 diabetes mellitus,.,.,,5545.0,27599.0,,8291.0,42085.0,,13836.0,69684.0,,
2024,2024,Persons,65–84,Physical inactivity,Uterine cancer,.,.,,1120.0,7372.0,,101.0,666.0,,1221.0,8038.0,,
2024,2024,Persons,85+,Physical inactivity,Bowel cancer,.,.,,1100.0,8561.0,,182.0,1421.0,,1283.0,9981.0,,
2024,2024,Persons,85+,Physical inactivity,Breast cancer,.,.,,117.0,3364.0,,41.0,1164.0,,158.0,4528.0,,
2024,2024,Persons,85+,Physical inactivity,Coronary heart disease,.,.,,9303.0,55759.0,,2764.0,16543.0,,12067.0,72302.0,,
2024,2024,Persons,85+,Physical inactivity,Dementia,.,.,,8061.0,69647.0,,5750.0,49584.0,,13811.0,119231.0,,
2024,2024,Persons,85+,Physical inactivity,Stroke,.,.,,2752.0,29926.0,,354.0,3871.0,,3106.0,33797.0,,
2024,2024,Persons,85+,Physical inactivity,Type 2 diabetes mellitus,.,.,,1842.0,8425.0,,1142.0,5219.0,,2983.0,13644.0,,
2024,2024,Persons,85+,Physical inactivity,Uterine cancer,.,.,,118.0,743.0,,20.0,129.0,,138.0,872.0,,
2024,2024,Persons,15–24,Tobacco use,Influenza,.,.,,0.0,0.0,,1.0,110.0,,1.0,110.0,,
2024,2024,Persons,15–24,Tobacco use,Lower respiratory infections,.,.,,1.0,184.0,,3.0,349.0,,5.0,533.0,,
2024,2024,Persons,25–34,Tobacco use,Aortic aneurysm,.,.,,67.0,287.0,,0.0,0.0,,67.0,287.0,,
2024,2024,Persons,25–34,Tobacco use,Asthma,.,.,,56.0,661.0,,1411.0,19124.0,,1467.0,19784.0,,
2024,2024,Persons,25–34,Tobacco use,Atrial fibrillation and flutter,.,.,,2.0,13.0,,91.0,409.0,,93.0,422.0,,
2024,2024,Persons,25–34,Tobacco use,Back pain and problems,.,.,,1.0,19.0,,884.0,31823.0,,885.0,31842.0,,
2024,2024,Persons,25–34,Tobacco use,Breast cancer,.,.,,2.0,1197.0,,0.0,108.0,,2.0,1305.0,,
2024,2024,Persons,25–34,Tobacco use,Coronary heart disease,.,.,,699.0,2413.0,,59.0,201.0,,758.0,2614.0,,
2024,2024,Persons,25–34,Tobacco use,Dementia,.,.,,2.0,62.0,,1.0,15.0,,3.0,77.0,,
2024,2024,Persons,25–34,Tobacco use,Gallbladder and bile duct disease,.,.,,1.0,57.0,,2.0,95.0,,3.0,153.0,,
2024,2024,Persons,25–34,Tobacco use,Gastroduodenal disorders,.,.,,11.0,108.0,,2.0,22.0,,13.0,131.0,,
2024,2024,Persons,25–34,Tobacco use,Hypertensive heart disease,.,.,,31.0,100.0,,0.0,1.0,,31.0,101.0,,
2024,2024,Persons,25–34,Tobacco use,Influenza,.,.,,3.0,646.0,,1.0,163.0,,4.0,809.0,,
2024,2024,Persons,25–34,Tobacco use,Lower respiratory infections,.,.,,0.0,0.0,,77.0,532.0,,77.0,532.0,,
2024,2024,Persons,25–34,Tobacco use,Lung cancer,.,.,,2.0,467.0,,0.0,8.0,,2.0,475.0,,
2024,2024,Persons,25–34,Tobacco use,Multiple sclerosis,.,.,,0.0,0.0,,44.0,863.0,,44.0,863.0,,
2024,2024,Persons,25–34,Tobacco use,Other cardiovascular diseases,.,.,,404.0,1987.0,,134.0,664.0,,538.0,2651.0,,
2024,2024,Persons,25–34,Tobacco use,Peripheral vascular disease,.,.,,18.0,79.0,,4.0,21.0,,23.0,101.0,,
2024,2024,Persons,25–34,Tobacco use,Rheumatoid arthritis,.,.,,1.0,12.0,,96.0,2763.0,,97.0,2775.0,,
2024,2024,Persons,25–34,Tobacco use,Stroke,.,.,,280.0,967.0,,56.0,225.0,,336.0,1192.0,,
2024,2024,Persons,25–34,Tobacco use,Type 2 diabetes mellitus,.,.,,17.0,325.0,,34.0,854.0,,51.0,1179.0,,
2024,2024,Persons,35–44,Tobacco use,Acute lymphoblastic leukaemia (ALL),.,.,,2.0,312.0,,0.0,16.0,,2.0,328.0,,
2024,2024,Persons,35–44,Tobacco use,Acute myeloid leukaemia (AML),.,.,,7.0,1101.0,,0.0,31.0,,8.0,1132.0,,
2024,2024,Persons,35–44,Tobacco use,Aortic aneurysm,.,.,,223.0,682.0,,0.0,0.0,,223.0,682.0,,
2024,2024,Persons,35–44,Tobacco use,Asthma,.,.,,141.0,914.0,,2800.0,19181.0,,2941.0,20096.0,,
2024,2024,Persons,35–44,Tobacco use,Atrial fibrillation and flutter,.,.,,18.0,57.0,,315.0,974.0,,333.0,1031.0,,
2024,2024,Persons,35–44,Tobacco use,Back pain and problems,.,.,,2.0,43.0,,2143.0,42069.0,,2145.0,42112.0,,
2024,2024,Persons,35–44,Tobacco use,Bladder cancer,.,.,,11.0,192.0,,0.0,7.0,,11.0,198.0,,
2024,2024,Persons,35–44,Tobacco use,Bowel cancer,.,.,,12.0,4967.0,,0.0,172.0,,12.0,5139.0,,
2024,2024,Persons,35–44,Tobacco use,Breast cancer,.,.,,7.0,5934.0,,1.0,674.0,,8.0,6608.0,,
2024,2024,Persons,35–44,Tobacco use,COPD,.,.,,71.0,797.0,,200.0,1331.0,,272.0,2127.0,,
2024,2024,Persons,35–44,Tobacco use,Cataract and other lens disorders,.,.,,0.0,0.0,,1.0,8.0,,1.0,8.0,,
2024,2024,Persons,35–44,Tobacco use,Cervical cancer,.,.,,0.0,1482.0,,0.0,96.0,,0.0,1578.0,,
2024,2024,Persons,35–44,Tobacco use,Chronic lymphocytic leukaemia (CLL),.,.,,0.0,0.0,,0.0,10.0,,0.0,10.0,,
2024,2024,Persons,35–44,Tobacco use,Chronic myeloid leukaemia (CML),.,.,,1.0,52.0,,0.0,15.0,,1.0,68.0,,
2024,2024,Persons,35–44,Tobacco use,Coronary heart disease,.,.,,3478.0,9617.0,,404.0,1110.0,,3882.0,10727.0,,
2024,2024,Persons,35–44,Tobacco use,Dementia,.,.,,12.0,188.0,,8.0,131.0,,20.0,319.0,,
2024,2024,Persons,35–44,Tobacco use,Gallbladder and bile duct disease,.,.,,5.0,165.0,,4.0,126.0,,9.0,291.0,,
2024,2024,Persons,35–44,Tobacco use,Gastroduodenal disorders,.,.,,53.0,317.0,,5.0,36.0,,58.0,353.0,,
2024,2024,Persons,35–44,Tobacco use,Hypertensive heart disease,.,.,,123.0,377.0,,1.0,2.0,,123.0,379.0,,
2024,2024,Persons,35–44,Tobacco use,Influenza,.,.,,1.0,509.0,,1.0,201.0,,2.0,710.0,,
2024,2024,Persons,35–44,Tobacco use,Kidney cancer,.,.,,9.0,549.0,,1.0,68.0,,10.0,617.0,,
2024,2024,Persons,35–44,Tobacco use,Laryngeal cancer,.,.,,7.0,39.0,,0.0,2.0,,7.0,41.0,,
2024,2024,Persons,35–44,Tobacco use,Lip and oral cavity cancer,.,.,,23.0,403.0,,3.0,52.0,,27.0,455.0,,
2024,2024,Persons,35–44,Tobacco use,Liver cancer,.,.,,13.0,1351.0,,0.0,12.0,,13.0,1363.0,,
2024,2024,Persons,35–44,Tobacco use,Lower respiratory infections,.,.,,118.0,417.0,,197.0,655.0,,315.0,1073.0,,
2024,2024,Persons,35–44,Tobacco use,Lung cancer,.,.,,443.0,3113.0,,4.0,33.0,,446.0,3146.0,,
2024,2024,Persons,35–44,Tobacco use,Multiple sclerosis,.,.,,16.0,148.0,,190.0,2318.0,,206.0,2465.0,,
2024,2024,Persons,35–44,Tobacco use,Nasopharyngeal cancer,.,.,,19.0,284.0,,1.0,9.0,,19.0,292.0,,
2024,2024,Persons,35–44,Tobacco use,Oesophageal cancer,.,.,,24.0,645.0,,0.0,6.0,,25.0,651.0,,
2024,2024,Persons,35–44,Tobacco use,Other cardiovascular diseases,.,.,,1176.0,3846.0,,393.0,1298.0,,1569.0,5145.0,,
2024,2024,Persons,35–44,Tobacco use,Other leukaemias,.,.,,1.0,139.0,,0.0,8.0,,1.0,147.0,,
2024,2024,Persons,35–44,Tobacco use,Other respiratory disease,.,.,,2.0,326.0,,0.0,67.0,,3.0,393.0,,
2024,2024,Persons,35–44,Tobacco use,Pancreatic cancer,.,.,,24.0,1676.0,,0.0,16.0,,24.0,1691.0,,
2024,2024,Persons,35–44,Tobacco use,Peripheral vascular disease,.,.,,77.0,253.0,,13.0,42.0,,90.0,295.0,,
2024,2024,Persons,35–44,Tobacco use,Prostate cancer,.,.,,0.0,46.0,,0.0,23.0,,0.0,69.0,,
2024,2024,Persons,35–44,Tobacco use,Rheumatoid arthritis,.,.,,1.0,25.0,,561.0,9577.0,,563.0,9601.0,,
2024,2024,Persons,35–44,Tobacco use,Stomach cancer,.,.,,12.0,1498.0,,0.0,18.0,,12.0,1516.0,,
2024,2024,Persons,35–44,Tobacco use,Stroke,.,.,,1203.0,3359.0,,184.0,513.0,,1387.0,3872.0,,
2024,2024,Persons,35–44,Tobacco use,Type 2 diabetes mellitus,.,.,,80.0,1238.0,,181.0,3317.0,,261.0,4555.0,,
2024,2024,Persons,45–54,Tobacco use,Acute lymphoblastic leukaemia (ALL),.,.,,10.0,309.0,,1.0,18.0,,10.0,327.0,,
2024,2024,Persons,45–54,Tobacco use,Acute myeloid leukaemia (AML),.,.,,63.0,1861.0,,1.0,46.0,,65.0,1908.0,,
2024,2024,Persons,45–54,Tobacco use,Age-related macular degeneration,.,.,,0.0,0.0,,3.0,22.0,,3.0,22.0,,
2024,2024,Persons,45–54,Tobacco use,Aortic aneurysm,.,.,,374.0,1242.0,,0.0,0.0,,374.0,1242.0,,
2024,2024,Persons,45–54,Tobacco use,Asthma,.,.,,201.0,1155.0,,2879.0,17058.0,,3079.0,18213.0,,
2024,2024,Persons,45–54,Tobacco use,Atrial fibrillation and flutter,.,.,,57.0,198.0,,683.0,2316.0,,740.0,2514.0,,
2024,2024,Persons,45–54,Tobacco use,Back pain and problems,.,.,,5.0,83.0,,2605.0,43391.0,,2610.0,43474.0,,
2024,2024,Persons,45–54,Tobacco use,Bladder cancer,.,.,,73.0,694.0,,4.0,39.0,,77.0,733.0,,
2024,2024,Persons,45–54,Tobacco use,Bowel cancer,.,.,,210.0,10195.0,,9.0,425.0,,219.0,10620.0,,
2024,2024,Persons,45–54,Tobacco use,Breast cancer,.,.,,218.0,12374.0,,31.0,1741.0,,249.0,14114.0,,
2024,2024,Persons,45–54,Tobacco use,COPD,.,.,,1830.0,4416.0,,1578.0,3618.0,,3408.0,8034.0,,
2024,2024,Persons,45–54,Tobacco use,Cataract and other lens disorders,.,.,,0.0,0.0,,4.0,34.0,,4.0,34.0,,
2024,2024,Persons,45–54,Tobacco use,Cervical cancer,.,.,,50.0,1431.0,,2.0,73.0,,53.0,1504.0,,
2024,2024,Persons,45–54,Tobacco use,Chronic lymphocytic leukaemia (CLL),.,.,,4.0,75.0,,2.0,48.0,,6.0,123.0,,
2024,2024,Persons,45–54,Tobacco use,Chronic myeloid leukaemia (CML),.,.,,6.0,146.0,,1.0,19.0,,7.0,165.0,,
2024,2024,Persons,45–54,Tobacco use,Coronary heart disease,.,.,,7829.0,23612.0,,1339.0,4013.0,,9169.0,27625.0,,
2024,2024,Persons,45–54,Tobacco use,Dementia,.,.,,57.0,746.0,,44.0,580.0,,101.0,1326.0,,
2024,2024,Persons,45–54,Tobacco use,Gallbladder and bile duct disease,.,.,,12.0,312.0,,5.0,128.0,,16.0,440.0,,
2024,2024,Persons,45–54,Tobacco use,Gastroduodenal disorders,.,.,,105.0,569.0,,8.0,45.0,,113.0,615.0,,
2024,2024,Persons,45–54,Tobacco use,Hypertensive heart disease,.,.,,401.0,1335.0,,1.0,4.0,,402.0,1339.0,,
2024,2024,Persons,45–54,Tobacco use,Influenza,.,.,,4.0,1294.0,,0.0,139.0,,5.0,1433.0,,
2024,2024,Persons,45–54,Tobacco use,Kidney cancer,.,.,,114.0,1923.0,,9.0,170.0,,123.0,2093.0,,
2024,2024,Persons,45–54,Tobacco use,Laryngeal cancer,.,.,,157.0,324.0,,8.0,16.0,,165.0,340.0,,
2024,2024,Persons,45–54,Tobacco use,Lip and oral cavity cancer,.,.,,393.0,1451.0,,35.0,128.0,,427.0,1579.0,,
2024,2024,Persons,45–54,Tobacco use,Liver cancer,.,.,,312.0,4609.0,,4.0,55.0,,316.0,4664.0,,
2024,2024,Persons,45–54,Tobacco use,Lower respiratory infections,.,.,,303.0,883.0,,237.0,714.0,,540.0,1597.0,,
2024,2024,Persons,45–54,Tobacco use,Lung cancer,.,.,,7131.0,14339.0,,77.0,155.0,,7208.0,14494.0,,
2024,2024,Persons,45–54,Tobacco use,Multiple sclerosis,.,.,,37.0,353.0,,298.0,3064.0,,335.0,3416.0,,
2024,2024,Persons,45–54,Tobacco use,Nasopharyngeal cancer,.,.,,118.0,433.0,,5.0,17.0,,123.0,450.0,,
2024,2024,Persons,45–54,Tobacco use,Oesophageal cancer,.,.,,730.0,2961.0,,7.0,27.0,,736.0,2988.0,,
2024,2024,Persons,45–54,Tobacco use,Other cardiovascular diseases,.,.,,1411.0,4935.0,,473.0,1665.0,,1883.0,6600.0,,
2024,2024,Persons,45–54,Tobacco use,Other leukaemias,.,.,,11.0,280.0,,1.0,14.0,,12.0,294.0,,
2024,2024,Persons,45–54,Tobacco use,Other respiratory disease,.,.,,36.0,635.0,,7.0,129.0,,44.0,764.0,,
2024,2024,Persons,45–54,Tobacco use,Pancreatic cancer,.,.,,480.0,6604.0,,4.0,54.0,,484.0,6659.0,,
2024,2024,Persons,45–54,Tobacco use,Peripheral vascular disease,.,.,,130.0,455.0,,26.0,92.0,,156.0,547.0,,
2024,2024,Persons,45–54,Tobacco use,Prostate cancer,.,.,,9.0,637.0,,6.0,419.0,,14.0,1056.0,,
2024,2024,Persons,45–54,Tobacco use,Rheumatoid arthritis,.,.,,6.0,92.0,,1126.0,16230.0,,1132.0,16322.0,,
2024,2024,Persons,45–54,Tobacco use,Stomach cancer,.,.,,119.0,2726.0,,2.0,49.0,,121.0,2776.0,,
2024,2024,Persons,45–54,Tobacco use,Stroke,.,.,,2289.0,6880.0,,357.0,1074.0,,2646.0,7954.0,,
2024,2024,Persons,45–54,Tobacco use,Type 2 diabetes mellitus,.,.,,255.0,3534.0,,548.0,8570.0,,803.0,12104.0,,
2024,2024,Persons,55–64,Tobacco use,Acute lymphoblastic leukaemia (ALL),.,.,,29.0,374.0,,2.0,26.0,,31.0,400.0,,
2024,2024,Persons,55–64,Tobacco use,Acute myeloid leukaemia (AML),.,.,,350.0,3768.0,,6.0,74.0,,356.0,3842.0,,
2024,2024,Persons,55–64,Tobacco use,Age-related macular degeneration,.,.,,0.0,0.0,,16.0,133.0,,16.0,133.0,,
2024,2024,Persons,55–64,Tobacco use,Aortic aneurysm,.,.,,360.0,2013.0,,0.0,1.0,,360.0,2014.0,,
2024,2024,Persons,55–64,Tobacco use,Asthma,.,.,,135.0,1010.0,,2227.0,16842.0,,2362.0,17852.0,,
2024,2024,Persons,55–64,Tobacco use,Atrial fibrillation and flutter,.,.,,117.0,668.0,,1054.0,5917.0,,1171.0,6584.0,,
2024,2024,Persons,55–64,Tobacco use,Back pain and problems,.,.,,6.0,134.0,,2026.0,45145.0,,2032.0,45279.0,,
2024,2024,Persons,55–64,Tobacco use,Bladder cancer,.,.,,515.0,2106.0,,33.0,134.0,,549.0,2239.0,,
2024,2024,Persons,55–64,Tobacco use,Bowel cancer,.,.,,982.0,18309.0,,53.0,985.0,,1036.0,19294.0,,
2024,2024,Persons,55–64,Tobacco use,Breast cancer,.,.,,715.0,15361.0,,114.0,2433.0,,829.0,17793.0,,
2024,2024,Persons,55–64,Tobacco use,COPD,.,.,,10083.0,15395.0,,8609.0,12776.0,,18691.0,28171.0,,
2024,2024,Persons,55–64,Tobacco use,Cataract and other lens disorders,.,.,,0.0,0.0,,6.0,70.0,,6.0,70.0,,
2024,2024,Persons,55–64,Tobacco use,Cervical cancer,.,.,,137.0,1369.0,,5.0,54.0,,142.0,1423.0,,
2024,2024,Persons,55–64,Tobacco use,Chronic lymphocytic leukaemia (CLL),.,.,,43.0,439.0,,11.0,121.0,,54.0,560.0,,
2024,2024,Persons,55–64,Tobacco use,Chronic myeloid leukaemia (CML),.,.,,9.0,128.0,,2.0,24.0,,11.0,152.0,,
2024,2024,Persons,55–64,Tobacco use,Coronary heart disease,.,.,,7993.0,38997.0,,1972.0,9455.0,,9965.0,48452.0,,
2024,2024,Persons,55–64,Tobacco use,Dementia,.,.,,240.0,4319.0,,283.0,5224.0,,523.0,9543.0,,
2024,2024,Persons,55–64,Tobacco use,Gallbladder and bile duct disease,.,.,,18.0,655.0,,4.0,138.0,,22.0,792.0,,
2024,2024,Persons,55–64,Tobacco use,Gastroduodenal disorders,.,.,,128.0,949.0,,7.0,55.0,,135.0,1004.0,,
2024,2024,Persons,55–64,Tobacco use,Hypertensive heart disease,.,.,,409.0,2271.0,,2.0,11.0,,411.0,2282.0,,
2024,2024,Persons,55–64,Tobacco use,Influenza,.,.,,7.0,1481.0,,0.0,68.0,,7.0,1548.0,,
2024,2024,Persons,55–64,Tobacco use,Kidney cancer,.,.,,581.0,4301.0,,44.0,330.0,,625.0,4631.0,,
2024,2024,Persons,55–64,Tobacco use,Laryngeal cancer,.,.,,610.0,873.0,,41.0,59.0,,651.0,932.0,,
2024,2024,Persons,55–64,Tobacco use,Lip and oral cavity cancer,.,.,,1616.0,3246.0,,129.0,259.0,,1745.0,3505.0,,
2024,2024,Persons,55–64,Tobacco use,Liver cancer,.,.,,2080.0,12684.0,,30.0,181.0,,2110.0,12866.0,,
2024,2024,Persons,55–64,Tobacco use,Lower respiratory infections,.,.,,435.0,1605.0,,163.0,594.0,,597.0,2199.0,,
2024,2024,Persons,55–64,Tobacco use,Lung cancer,.,.,,27156.0,37248.0,,423.0,582.0,,27579.0,37830.0,,
2024,2024,Persons,55–64,Tobacco use,Multiple sclerosis,.,.,,89.0,1159.0,,225.0,2902.0,,314.0,4061.0,,
2024,2024,Persons,55–64,Tobacco use,Nasopharyngeal cancer,.,.,,262.0,532.0,,9.0,18.0,,271.0,550.0,,
