data_year,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2024,Females,85+,Air pollution,COPD,,,,621.0,8131.0,,1081.0,14166.0,,1702.0,22298.0,,
2024,Females,85+,Air pollution,Coronary heart disease,,,,1295.0,27159.0,,381.0,8383.0,,1676.0,35542.0,,
2024,Females,85+,Air pollution,Lower respiratory infections,,,,377.0,5999.0,,16.0,254.0,,393.0,6254.0,,
2024,Females,85+,Air pollution,Lung cancer,,,,327.0,3385.0,,29.0,301.0,,356.0,3686.0,,
2024,Females,85+,Air pollution,Stroke,,,,824.0,18202.0,,92.0,2052.0,,916.0,20254.0,,
2024,Females,85+,Air pollution,Type 2 diabetes mellitus,,,,694.0,4309.0,,452.0,2804.0,,1146.0,7113.0,,
2024,Females,Under 15,Air pollution,COPD,,,,2.0,27.0,,0.0,0.0,,2.0,27.0,,
2024,Females,Under 15,Air pollution,Lower respiratory infections,,,,0.0,0.0,,61.0,976.0,,61.0,976.0,,
2024,Females,Under 15,Air pollution,Lung cancer,,,,3.0,29.0,,0.0,0.0,,3.0,30.0,,
2024,Females,Under 15,Air pollution,Type 2 diabetes mellitus,,,,0.0,0.0,,4.0,22.0,,4.0,22.0,,
2024,Females,15–24,Alcohol use,Alcohol use disorders,,,,13.0,13.0,,3356.0,3356.0,,3369.0,3369.0,,
2024,Females,15–24,Alcohol use,Atrial fibrillation and flutter,,,,0.0,0.0,,2.0,26.0,,2.0,26.0,,
2024,Females,15–24,Alcohol use,Bowel cancer,,,,3.0,79.0,,0.0,15.0,,4.0,93.0,,
2024,Females,15–24,Alcohol use,Breast cancer,,,,3.0,28.0,,0.0,2.0,,3.0,30.0,,
2024,Females,15–24,Alcohol use,Chronic liver disease,,,,9.0,117.0,,3.0,43.0,,13.0,161.0,,
2024,Females,15–24,Alcohol use,Coronary heart disease,,,,1.0,48.0,,0.0,13.0,,2.0,61.0,,
2024,Females,15–24,Alcohol use,Drowning,,,,21.0,263.0,,1.0,8.0,,22.0,270.0,,
2024,Females,15–24,Alcohol use,Epilepsy,,,,65.0,603.0,,266.0,2505.0,,332.0,3108.0,,
2024,Females,15–24,Alcohol use,Falls,,,,13.0,167.0,,51.0,835.0,,64.0,1002.0,,
2024,Females,15–24,Alcohol use,"Fire, burns and scalds",,,,8.0,70.0,,9.0,113.0,,17.0,184.0,,
2024,Females,15–24,Alcohol use,Homicide and violence,,,,17.0,247.0,,21.0,229.0,,39.0,476.0,,
2024,Females,15–24,Alcohol use,Hypertensive heart disease,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,15–24,Alcohol use,Laryngeal cancer,,,,1.0,4.0,,0.0,0.0,,1.0,5.0,,
2024,Females,15–24,Alcohol use,Lip and oral cavity cancer,,,,2.0,6.0,,1.0,4.0,,3.0,10.0,,
2024,Females,15–24,Alcohol use,Liver cancer,,,,14.0,68.0,,0.0,1.0,,15.0,69.0,,
2024,Females,15–24,Alcohol use,Lower respiratory infections,,,,13.0,184.0,,9.0,173.0,,22.0,357.0,,
2024,Females,15–24,Alcohol use,Nasopharyngeal cancer,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,15–24,Alcohol use,Oesophageal cancer,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,15–24,Alcohol use,Other land transport injuries,,,,32.0,141.0,,71.0,298.0,,102.0,439.0,,
2024,Females,15–24,Alcohol use,Other oral cavity and pharynx cancers,,,,2.0,6.0,,0.0,0.0,,2.0,6.0,,
2024,Females,15–24,Alcohol use,Other unintentional injuries,,,,17.0,241.0,,53.0,683.0,,70.0,924.0,,
2024,Females,15–24,Alcohol use,Pancreatitis,,,,3.0,31.0,,1.0,16.0,,4.0,47.0,,
2024,Females,15–24,Alcohol use,Poisoning,,,,205.0,1535.0,,5.0,35.0,,210.0,1570.0,,
2024,Females,15–24,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,438.0,2288.0,,69.0,344.0,,507.0,2632.0,,
2024,Females,15–24,Alcohol use,Road traffic injuries - motorcyclists,,,,13.0,61.0,,8.0,41.0,,22.0,102.0,,
2024,Females,15–24,Alcohol use,Road traffic injuries - pedal cyclists,,,,0.0,0.0,,5.0,27.0,,5.0,27.0,,
2024,Females,15–24,Alcohol use,Road traffic injuries - pedestrians,,,,92.0,467.0,,11.0,55.0,,102.0,522.0,,
2024,Females,15–24,Alcohol use,Stroke,,,,6.0,161.0,,1.0,43.0,,6.0,204.0,,
2024,Females,15–24,Alcohol use,Suicide and self-inflicted injuries,,,,770.0,8727.0,,17.0,196.0,,788.0,8923.0,,
2024,Females,25–34,Alcohol use,Alcohol use disorders,,,,93.0,93.0,,6555.0,6555.0,,6648.0,6648.0,,
2024,Females,25–34,Alcohol use,Atrial fibrillation and flutter,,,,0.0,0.0,,6.0,94.0,,6.0,94.0,,
2024,Females,25–34,Alcohol use,Bowel cancer,,,,51.0,1153.0,,2.0,39.0,,52.0,1191.0,,
2024,Females,25–34,Alcohol use,Breast cancer,,,,113.0,1192.0,,10.0,107.0,,123.0,1299.0,,
2024,Females,25–34,Alcohol use,Chronic liver disease,,,,54.0,689.0,,7.0,92.0,,62.0,781.0,,
2024,Females,25–34,Alcohol use,Coronary heart disease,,,,16.0,471.0,,2.0,72.0,,19.0,544.0,,
2024,Females,25–34,Alcohol use,Drowning,,,,13.0,213.0,,0.0,6.0,,13.0,219.0,,
2024,Females,25–34,Alcohol use,Epilepsy,,,,67.0,582.0,,281.0,2462.0,,348.0,3045.0,,
2024,Females,25–34,Alcohol use,Falls,,,,11.0,197.0,,48.0,968.0,,59.0,1165.0,,
2024,Females,25–34,Alcohol use,"Fire, burns and scalds",,,,6.0,123.0,,7.0,120.0,,13.0,242.0,,
2024,Females,25–34,Alcohol use,Homicide and violence,,,,35.0,492.0,,25.0,346.0,,60.0,837.0,,
2024,Females,25–34,Alcohol use,Hypertensive heart disease,,,,1.0,6.0,,0.0,1.0,,1.0,7.0,,
2024,Females,25–34,Alcohol use,Laryngeal cancer,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,25–34,Alcohol use,Lip and oral cavity cancer,,,,19.0,95.0,,1.0,7.0,,20.0,102.0,,
2024,Females,25–34,Alcohol use,Liver cancer,,,,37.0,173.0,,0.0,1.0,,37.0,174.0,,
2024,Females,25–34,Alcohol use,Lower respiratory infections,,,,0.0,0.0,,15.0,249.0,,15.0,249.0,,
2024,Females,25–34,Alcohol use,Nasopharyngeal cancer,,,,9.0,44.0,,0.0,1.0,,9.0,45.0,,
2024,Females,25–34,Alcohol use,Oesophageal cancer,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,25–34,Alcohol use,Other land transport injuries,,,,24.0,100.0,,46.0,194.0,,69.0,293.0,,
2024,Females,25–34,Alcohol use,Other oral cavity and pharynx cancers,,,,4.0,18.0,,0.0,0.0,,4.0,19.0,,
2024,Females,25–34,Alcohol use,Other unintentional injuries,,,,19.0,286.0,,33.0,528.0,,52.0,815.0,,
2024,Females,25–34,Alcohol use,Pancreatitis,,,,8.0,129.0,,2.0,33.0,,10.0,163.0,,
2024,Females,25–34,Alcohol use,Poisoning,,,,354.0,2650.0,,6.0,43.0,,360.0,2693.0,,
2024,Females,25–34,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,277.0,1415.0,,55.0,278.0,,332.0,1693.0,,
2024,Females,25–34,Alcohol use,Road traffic injuries - motorcyclists,,,,14.0,70.0,,9.0,48.0,,23.0,118.0,,
2024,Females,25–34,Alcohol use,Road traffic injuries - pedal cyclists,,,,0.0,0.0,,8.0,43.0,,8.0,43.0,,
2024,Females,25–34,Alcohol use,Road traffic injuries - pedestrians,,,,0.0,0.0,,9.0,43.0,,9.0,43.0,,
2024,Females,25–34,Alcohol use,Stroke,,,,18.0,459.0,,2.0,115.0,,20.0,574.0,,
2024,Females,25–34,Alcohol use,Suicide and self-inflicted injuries,,,,1088.0,8673.0,,19.0,154.0,,1107.0,8826.0,,
2024,Females,35–44,Alcohol use,Alcohol use disorders,,,,433.0,433.0,,7031.0,7031.0,,7464.0,7464.0,,
2024,Females,35–44,Alcohol use,Atrial fibrillation and flutter,,,,1.0,16.0,,22.0,251.0,,23.0,267.0,,
2024,Females,35–44,Alcohol use,Bowel cancer,,,,132.0,2439.0,,5.0,88.0,,136.0,2527.0,,
2024,Females,35–44,Alcohol use,Breast cancer,,,,681.0,5906.0,,78.0,671.0,,759.0,6577.0,,
2024,Females,35–44,Alcohol use,Chronic liver disease,,,,250.0,3170.0,,16.0,203.0,,266.0,3373.0,,
2024,Females,35–44,Alcohol use,Coronary heart disease,,,,72.0,1684.0,,14.0,335.0,,86.0,2020.0,,
2024,Females,35–44,Alcohol use,Drowning,,,,21.0,216.0,,1.0,5.0,,22.0,221.0,,
2024,Females,35–44,Alcohol use,Epilepsy,,,,98.0,659.0,,384.0,2572.0,,482.0,3231.0,,
2024,Females,35–44,Alcohol use,Falls,,,,35.0,459.0,,85.0,1062.0,,120.0,1522.0,,
2024,Females,35–44,Alcohol use,"Fire, burns and scalds",,,,6.0,49.0,,10.0,104.0,,16.0,153.0,,
2024,Females,35–44,Alcohol use,Homicide and violence,,,,80.0,687.0,,37.0,318.0,,117.0,1005.0,,
2024,Females,35–44,Alcohol use,Hypertensive heart disease,,,,14.0,87.0,,0.0,1.0,,14.0,88.0,,
2024,Females,35–44,Alcohol use,Laryngeal cancer,,,,1.0,7.0,,0.0,1.0,,1.0,7.0,,
2024,Females,35–44,Alcohol use,Lip and oral cavity cancer,,,,45.0,171.0,,4.0,15.0,,49.0,186.0,,
2024,Females,35–44,Alcohol use,Liver cancer,,,,150.0,706.0,,1.0,4.0,,151.0,710.0,,
2024,Females,35–44,Alcohol use,Lower respiratory infections,,,,21.0,284.0,,25.0,323.0,,46.0,607.0,,
2024,Females,35–44,Alcohol use,Nasopharyngeal cancer,,,,25.0,100.0,,1.0,3.0,,26.0,103.0,,
2024,Females,35–44,Alcohol use,Oesophageal cancer,,,,33.0,194.0,,0.0,1.0,,33.0,195.0,,
2024,Females,35–44,Alcohol use,Other land transport injuries,,,,21.0,79.0,,52.0,192.0,,74.0,271.0,,
2024,Females,35–44,Alcohol use,Other oral cavity and pharynx cancers,,,,13.0,49.0,,1.0,2.0,,13.0,50.0,,
2024,Females,35–44,Alcohol use,Other unintentional injuries,,,,36.0,365.0,,54.0,547.0,,91.0,912.0,,
2024,Females,35–44,Alcohol use,Pancreatitis,,,,18.0,212.0,,4.0,50.0,,23.0,262.0,,
2024,Females,35–44,Alcohol use,Poisoning,,,,797.0,5969.0,,5.0,39.0,,802.0,6008.0,,
2024,Females,35–44,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,197.0,863.0,,64.0,278.0,,261.0,1141.0,,
2024,Females,35–44,Alcohol use,Road traffic injuries - motorcyclists,,,,18.0,78.0,,11.0,49.0,,30.0,128.0,,
2024,Females,35–44,Alcohol use,Road traffic injuries - pedal cyclists,,,,0.0,0.0,,10.0,42.0,,10.0,42.0,,
2024,Females,35–44,Alcohol use,Road traffic injuries - pedestrians,,,,95.0,405.0,,10.0,43.0,,105.0,448.0,,
2024,Females,35–44,Alcohol use,Stroke,,,,76.0,1491.0,,6.0,262.0,,82.0,1753.0,,
2024,Females,35–44,Alcohol use,Suicide and self-inflicted injuries,,,,1163.0,9136.0,,18.0,143.0,,1181.0,9278.0,,
2024,Females,45–54,Alcohol use,Alcohol use disorders,,,,503.0,503.0,,3164.0,3164.0,,3666.0,3666.0,,
2024,Females,45–54,Alcohol use,Atrial fibrillation and flutter,,,,7.0,87.0,,54.0,640.0,,61.0,727.0,,
2024,Females,45–54,Alcohol use,Bowel cancer,,,,234.0,4688.0,,10.0,202.0,,244.0,4889.0,,
2024,Females,45–54,Alcohol use,Breast cancer,,,,1374.0,12312.0,,194.0,1734.0,,1568.0,14046.0,,
2024,Females,45–54,Alcohol use,Chronic liver disease,,,,420.0,5327.0,,25.0,311.0,,445.0,5638.0,,
2024,Females,45–54,Alcohol use,Coronary heart disease,,,,150.0,3887.0,,44.0,1135.0,,194.0,5022.0,,
2024,Females,45–54,Alcohol use,Drowning,,,,23.0,223.0,,0.0,3.0,,23.0,226.0,,
2024,Females,45–54,Alcohol use,Epilepsy,,,,75.0,501.0,,296.0,1981.0,,370.0,2482.0,,
2024,Females,45–54,Alcohol use,Falls,,,,62.0,763.0,,158.0,1944.0,,219.0,2708.0,,
2024,Females,45–54,Alcohol use,"Fire, burns and scalds",,,,11.0,112.0,,10.0,96.0,,21.0,208.0,,
2024,Females,45–54,Alcohol use,Homicide and violence,,,,49.0,418.0,,12.0,98.0,,61.0,516.0,,
2024,Females,45–54,Alcohol use,Hypertensive heart disease,,,,39.0,268.0,,0.0,2.0,,39.0,271.0,,
2024,Females,45–54,Alcohol use,Laryngeal cancer,,,,6.0,37.0,,0.0,2.0,,6.0,39.0,,
2024,Females,45–54,Alcohol use,Lip and oral cavity cancer,,,,105.0,393.0,,10.0,39.0,,115.0,432.0,,
2024,Females,45–54,Alcohol use,Liver cancer,,,,326.0,1534.0,,3.0,13.0,,329.0,1548.0,,
2024,Females,45–54,Alcohol use,Lower respiratory infections,,,,24.0,329.0,,37.0,476.0,,61.0,806.0,,
2024,Females,45–54,Alcohol use,Nasopharyngeal cancer,,,,29.0,107.0,,1.0,4.0,,30.0,111.0,,
2024,Females,45–54,Alcohol use,Oesophageal cancer,,,,49.0,317.0,,1.0,5.0,,50.0,322.0,,
2024,Females,45–54,Alcohol use,Other land transport injuries,,,,21.0,75.0,,47.0,167.0,,68.0,242.0,,
2024,Females,45–54,Alcohol use,Other oral cavity and pharynx cancers,,,,34.0,127.0,,2.0,8.0,,36.0,135.0,,
2024,Females,45–54,Alcohol use,Other unintentional injuries,,,,31.0,304.0,,39.0,380.0,,69.0,684.0,,
2024,Females,45–54,Alcohol use,Pancreatitis,,,,22.0,277.0,,4.0,55.0,,27.0,332.0,,
2024,Females,45–54,Alcohol use,Poisoning,,,,826.0,6181.0,,5.0,37.0,,831.0,6218.0,,
2024,Females,45–54,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,170.0,717.0,,42.0,177.0,,212.0,893.0,,
2024,Females,45–54,Alcohol use,Road traffic injuries - motorcyclists,,,,19.0,81.0,,9.0,37.0,,28.0,118.0,,
2024,Females,45–54,Alcohol use,Road traffic injuries - pedal cyclists,,,,20.0,84.0,,12.0,52.0,,32.0,136.0,,
2024,Females,45–54,Alcohol use,Road traffic injuries - pedestrians,,,,54.0,229.0,,7.0,31.0,,62.0,260.0,,
2024,Females,45–54,Alcohol use,Stroke,,,,151.0,3089.0,,10.0,492.0,,161.0,3581.0,,
2024,Females,45–54,Alcohol use,Suicide and self-inflicted injuries,,,,505.0,6593.0,,6.0,84.0,,511.0,6677.0,,
2024,Females,55–64,Alcohol use,Alcohol use disorders,,,,565.0,565.0,,2249.0,2249.0,,2814.0,2814.0,,
2024,Females,55–64,Alcohol use,Atrial fibrillation and flutter,,,,20.0,218.0,,174.0,1867.0,,195.0,2085.0,,
2024,Females,55–64,Alcohol use,Bowel cancer,,,,447.0,7547.0,,25.0,420.0,,472.0,7967.0,,
2024,Females,55–64,Alcohol use,Breast cancer,,,,1868.0,15247.0,,295.0,2413.0,,2163.0,17660.0,,
2024,Females,55–64,Alcohol use,Chronic liver disease,,,,494.0,6259.0,,31.0,392.0,,525.0,6651.0,,
2024,Females,55–64,Alcohol use,Coronary heart disease,,,,331.0,7029.0,,127.0,2708.0,,458.0,9737.0,,
2024,Females,55–64,Alcohol use,Drowning,,,,19.0,175.0,,0.0,3.0,,19.0,178.0,,
2024,Females,55–64,Alcohol use,Epilepsy,,,,74.0,459.0,,294.0,1822.0,,369.0,2281.0,,
2024,Females,55–64,Alcohol use,Falls,,,,111.0,1297.0,,220.0,2553.0,,331.0,3850.0,,
2024,Females,55–64,Alcohol use,"Fire, burns and scalds",,,,17.0,151.0,,9.0,79.0,,26.0,230.0,,
2024,Females,55–64,Alcohol use,Homicide and violence,,,,34.0,265.0,,13.0,104.0,,47.0,369.0,,
2024,Females,55–64,Alcohol use,Hypertensive heart disease,,,,85.0,561.0,,1.0,5.0,,86.0,567.0,,
2024,Females,55–64,Alcohol use,Laryngeal cancer,,,,17.0,104.0,,1.0,7.0,,18.0,110.0,,
2024,Females,55–64,Alcohol use,Lip and oral cavity cancer,,,,203.0,729.0,,19.0,69.0,,223.0,798.0,,
2024,Females,55–64,Alcohol use,Liver cancer,,,,712.0,3349.0,,8.0,40.0,,720.0,3389.0,,
2024,Females,55–64,Alcohol use,Lower respiratory infections,,,,58.0,696.0,,13.0,158.0,,72.0,854.0,,
2024,Females,55–64,Alcohol use,Nasopharyngeal cancer,,,,39.0,138.0,,1.0,5.0,,40.0,143.0,,
2024,Females,55–64,Alcohol use,Oesophageal cancer,,,,232.0,1407.0,,3.0,18.0,,235.0,1424.0,,
2024,Females,55–64,Alcohol use,Other land transport injuries,,,,24.0,84.0,,55.0,193.0,,78.0,276.0,,
2024,Females,55–64,Alcohol use,Other oral cavity and pharynx cancers,,,,110.0,394.0,,5.0,19.0,,115.0,413.0,,
2024,Females,55–64,Alcohol use,Other unintentional injuries,,,,37.0,342.0,,47.0,437.0,,84.0,778.0,,
2024,Females,55–64,Alcohol use,Pancreatitis,,,,27.0,297.0,,5.0,53.0,,32.0,349.0,,
2024,Females,55–64,Alcohol use,Poisoning,,,,465.0,3483.0,,3.0,25.0,,469.0,3509.0,,
2024,Females,55–64,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,136.0,563.0,,47.0,197.0,,183.0,759.0,,
2024,Females,55–64,Alcohol use,Road traffic injuries - motorcyclists,,,,10.0,40.0,,11.0,44.0,,20.0,84.0,,
2024,Females,55–64,Alcohol use,Road traffic injuries - pedal cyclists,,,,0.0,0.0,,15.0,64.0,,15.0,64.0,,
2024,Females,55–64,Alcohol use,Road traffic injuries - pedestrians,,,,21.0,88.0,,9.0,36.0,,30.0,124.0,,
2024,Females,55–64,Alcohol use,Stroke,,,,233.0,4327.0,,19.0,795.0,,253.0,5122.0,,
2024,Females,55–64,Alcohol use,Suicide and self-inflicted injuries,,,,191.0,3894.0,,3.0,57.0,,194.0,3950.0,,
2024,Females,65–84,Alcohol use,Alcohol use disorders,,,,556.0,556.0,,1088.0,1088.0,,1643.0,1643.0,,
2024,Females,65–84,Alcohol use,Atrial fibrillation and flutter,,,,478.0,5146.0,,1208.0,13056.0,,1687.0,18202.0,,
2024,Females,65–84,Alcohol use,Bowel cancer,,,,1405.0,19468.0,,123.0,1683.0,,1527.0,21151.0,,
2024,Females,65–84,Alcohol use,Breast cancer,,,,2551.0,23470.0,,553.0,5099.0,,3104.0,28569.0,,
2024,Females,65–84,Alcohol use,Chronic liver disease,,,,568.0,7196.0,,45.0,567.0,,613.0,7763.0,,
2024,Females,65–84,Alcohol use,Coronary heart disease,,,,1965.0,34521.0,,737.0,13065.0,,2702.0,47586.0,,
2024,Females,65–84,Alcohol use,Drowning,,,,12.0,200.0,,0.0,4.0,,12.0,204.0,,
2024,Females,65–84,Alcohol use,Epilepsy,,,,77.0,583.0,,273.0,2060.0,,350.0,2643.0,,
2024,Females,65–84,Alcohol use,Falls,,,,394.0,10817.0,,391.0,9710.0,,784.0,20527.0,,
2024,Females,65–84,Alcohol use,"Fire, burns and scalds",,,,11.0,184.0,,5.0,87.0,,17.0,271.0,,
2024,Females,65–84,Alcohol use,Homicide and violence,,,,13.0,182.0,,1.0,25.0,,15.0,207.0,,
2024,Females,65–84,Alcohol use,Hypertensive heart disease,,,,195.0,2937.0,,3.0,52.0,,199.0,2989.0,,
2024,Females,65–84,Alcohol use,Laryngeal cancer,,,,27.0,200.0,,3.0,20.0,,30.0,220.0,,
2024,Females,65–84,Alcohol use,Lip and oral cavity cancer,,,,336.0,1621.0,,35.0,172.0,,371.0,1793.0,,
2024,Females,65–84,Alcohol use,Liver cancer,,,,1650.0,7760.0,,26.0,124.0,,1676.0,7884.0,,
2024,Females,65–84,Alcohol use,Lower respiratory infections,,,,503.0,5745.0,,61.0,708.0,,565.0,6453.0,,
2024,Females,65–84,Alcohol use,Nasopharyngeal cancer,,,,33.0,157.0,,2.0,8.0,,35.0,165.0,,
2024,Females,65–84,Alcohol use,Oesophageal cancer,,,,435.0,3242.0,,12.0,87.0,,446.0,3329.0,,
2024,Females,65–84,Alcohol use,Other land transport injuries,,,,19.0,88.0,,24.0,117.0,,43.0,205.0,,
2024,Females,65–84,Alcohol use,Other oral cavity and pharynx cancers,,,,161.0,767.0,,7.0,35.0,,169.0,802.0,,
2024,Females,65–84,Alcohol use,Other unintentional injuries,,,,45.0,845.0,,30.0,572.0,,75.0,1417.0,,
2024,Females,65–84,Alcohol use,Pancreatitis,,,,90.0,1066.0,,9.0,103.0,,99.0,1169.0,,
2024,Females,65–84,Alcohol use,Poisoning,,,,183.0,1369.0,,6.0,42.0,,188.0,1411.0,,
2024,Females,65–84,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,135.0,750.0,,65.0,377.0,,200.0,1127.0,,
2024,Females,65–84,Alcohol use,Road traffic injuries - motorcyclists,,,,3.0,15.0,,1.0,8.0,,4.0,23.0,,
2024,Females,65–84,Alcohol use,Road traffic injuries - pedal cyclists,,,,5.0,22.0,,8.0,46.0,,13.0,68.0,,
2024,Females,65–84,Alcohol use,Road traffic injuries - pedestrians,,,,62.0,333.0,,14.0,83.0,,76.0,415.0,,
2024,Females,65–84,Alcohol use,Stroke,,,,1052.0,24811.0,,110.0,4309.0,,1162.0,29120.0,,
2024,Females,65–84,Alcohol use,Suicide and self-inflicted injuries,,,,105.0,2393.0,,1.0,33.0,,107.0,2426.0,,
2024,Females,85+,Alcohol use,Alcohol use disorders,,,,51.0,51.0,,98.0,98.0,,149.0,149.0,,
2024,Females,85+,Alcohol use,Atrial fibrillation and flutter,,,,560.0,5960.0,,495.0,5275.0,,1055.0,11236.0,,
2024,Females,85+,Alcohol use,Bowel cancer,,,,365.0,4606.0,,60.0,752.0,,425.0,5359.0,,
2024,Females,85+,Alcohol use,Breast cancer,,,,350.0,3329.0,,120.0,1141.0,,470.0,4469.0,,
2024,Females,85+,Alcohol use,Chronic liver disease,,,,61.0,776.0,,4.0,48.0,,65.0,825.0,,
2024,Females,85+,Alcohol use,Coronary heart disease,,,,1684.0,27159.0,,520.0,8383.0,,2204.0,35542.0,,
2024,Females,85+,Alcohol use,Drowning,,,,1.0,16.0,,0.0,0.0,,1.0,16.0,,
2024,Females,85+,Alcohol use,Epilepsy,,,,14.0,115.0,,58.0,476.0,,72.0,591.0,,
2024,Females,85+,Alcohol use,Falls,,,,284.0,10086.0,,134.0,4753.0,,418.0,14838.0,,
2024,Females,85+,Alcohol use,"Fire, burns and scalds",,,,2.0,52.0,,0.0,8.0,,2.0,60.0,,
2024,Females,85+,Alcohol use,Homicide and violence,,,,2.0,40.0,,0.0,5.0,,2.0,45.0,,
2024,Females,85+,Alcohol use,Hypertensive heart disease,,,,173.0,3509.0,,4.0,72.0,,176.0,3581.0,,
2024,Females,85+,Alcohol use,Laryngeal cancer,,,,3.0,25.0,,1.0,6.0,,4.0,30.0,,
2024,Females,85+,Alcohol use,Lip and oral cavity cancer,,,,63.0,356.0,,11.0,64.0,,74.0,420.0,,
2024,Females,85+,Alcohol use,Liver cancer,,,,223.0,1051.0,,10.0,49.0,,234.0,1100.0,,
2024,Females,85+,Alcohol use,Lower respiratory infections,,,,538.0,5999.0,,23.0,254.0,,561.0,6254.0,,
2024,Females,85+,Alcohol use,Nasopharyngeal cancer,,,,3.0,19.0,,1.0,3.0,,4.0,22.0,,
2024,Females,85+,Alcohol use,Oesophageal cancer,,,,84.0,685.0,,6.0,46.0,,90.0,731.0,,
2024,Females,85+,Alcohol use,Other land transport injuries,,,,3.0,15.0,,2.0,14.0,,5.0,28.0,,
2024,Females,85+,Alcohol use,Other oral cavity and pharynx cancers,,,,13.0,76.0,,1.0,7.0,,15.0,83.0,,
2024,Females,85+,Alcohol use,Other unintentional injuries,,,,12.0,329.0,,4.0,110.0,,16.0,440.0,,
2024,Females,85+,Alcohol use,Pancreatitis,,,,36.0,421.0,,2.0,25.0,,39.0,446.0,,
2024,Females,85+,Alcohol use,Poisoning,,,,10.0,76.0,,1.0,10.0,,12.0,87.0,,
2024,Females,85+,Alcohol use,Road traffic injuries - motor vehicle occupants,,,,12.0,83.0,,8.0,56.0,,20.0,139.0,,
2024,Females,85+,Alcohol use,Road traffic injuries - motorcyclists,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,85+,Alcohol use,Road traffic injuries - pedal cyclists,,,,1.0,6.0,,0.0,1.0,,1.0,7.0,,
2024,Females,85+,Alcohol use,Road traffic injuries - pedestrians,,,,4.0,30.0,,1.0,7.0,,5.0,37.0,,
2024,Females,85+,Alcohol use,Stroke,,,,744.0,18202.0,,56.0,2052.0,,800.0,20254.0,,
2024,Females,85+,Alcohol use,Suicide and self-inflicted injuries,,,,5.0,158.0,,0.0,3.0,,5.0,161.0,,
2024,Females,Under 15,Alcohol use,Alcohol use disorders,,,,0.0,0.0,,123.0,123.0,,123.0,123.0,,
2024,Females,25–34,All dietary risks,Aortic aneurysm,,,,2.0,54.0,,0.0,0.0,,2.0,54.0,,
2024,Females,25–34,All dietary risks,Atrial fibrillation and flutter,,,,0.0,0.0,,4.0,94.0,,4.0,94.0,,
2024,Females,25–34,All dietary risks,Bowel cancer,,,,313.0,1153.0,,11.0,39.0,,324.0,1191.0,,
2024,Females,25–34,All dietary risks,Breast cancer,,,,37.0,1192.0,,3.0,107.0,,41.0,1299.0,,
2024,Females,25–34,All dietary risks,Cardiomyopathy,,,,14.0,305.0,,1.0,17.0,,15.0,322.0,,
2024,Females,25–34,All dietary risks,Chronic kidney disease,,,,5.0,235.0,,4.0,182.0,,9.0,417.0,,
2024,Females,25–34,All dietary risks,Coronary heart disease,,,,351.0,471.0,,54.0,72.0,,405.0,544.0,,
2024,Females,25–34,All dietary risks,Hypertensive heart disease,,,,1.0,6.0,,0.0,1.0,,1.0,7.0,,
2024,Females,25–34,All dietary risks,Inflammatory heart disease,,,,2.0,171.0,,0.0,10.0,,2.0,181.0,,
2024,Females,25–34,All dietary risks,Lung cancer,,,,10.0,238.0,,0.0,5.0,,10.0,243.0,,
2024,Females,25–34,All dietary risks,Non-rheumatic valvular disease,,,,3.0,113.0,,2.0,71.0,,4.0,184.0,,
2024,Females,25–34,All dietary risks,Oesophageal cancer,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2024,Females,25–34,All dietary risks,Peripheral vascular disease,,,,2.0,57.0,,0.0,11.0,,3.0,67.0,,
2024,Females,25–34,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),,,,4.0,109.0,,1.0,37.0,,6.0,146.0,,
2024,Females,25–34,All dietary risks,Stroke,,,,234.0,459.0,,59.0,115.0,,293.0,574.0,,
2024,Females,25–34,All dietary risks,Type 2 diabetes mellitus,,,,19.0,67.0,,97.0,342.0,,115.0,409.0,,
2024,Females,35–44,All dietary risks,Aortic aneurysm,,,,7.0,134.0,,0.0,0.0,,7.0,134.0,,
2024,Females,35–44,All dietary risks,Atrial fibrillation and flutter,,,,1.0,16.0,,15.0,251.0,,16.0,267.0,,
2024,Females,35–44,All dietary risks,Bowel cancer,,,,659.0,2439.0,,24.0,88.0,,682.0,2527.0,,
2024,Females,35–44,All dietary risks,Breast cancer,,,,190.0,5906.0,,22.0,671.0,,211.0,6577.0,,
