data_year,sex,age_group,risk_factor,cause_name,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2018,Persons,nan,Air pollution,Coronary heart disease,1475.0,20943.0,,23282.0,245079.0,,5984.0,68821.0,,29266.0,313900.0,,
2018,Persons,nan,Air pollution,Lower respiratory infections,212.0,3369.0,,1919.0,30477.0,,255.0,4029.0,,2174.0,34506.0,,
2018,Persons,nan,Air pollution,Lung cancer,874.0,9070.0,,15183.0,157657.0,,329.0,3414.0,,15512.0,161070.0,,
2018,Persons,nan,Air pollution,Stroke,715.0,10655.0,,9909.0,108423.0,,1592.0,16731.0,,11500.0,125154.0,,
2018,Persons,nan,Air pollution,Type 2 diabetes mellitus,550.0,3412.0,,7068.0,43922.0,,10959.0,68148.0,,18027.0,112070.0,,
2018,Persons,nan,Alcohol use,Alcohol use disorders,224.0,224.0,,5624.0,5624.0,,63194.0,63194.0,,68818.0,68818.0,,
2018,Persons,nan,Alcohol use,Atrial fibrillation and flutter,221.0,2342.0,,1581.0,16530.0,,4157.0,42025.0,,5738.0,58555.0,,
2018,Persons,nan,Alcohol use,Bowel cancer,353.0,5657.0,,5372.0,92260.0,,396.0,6501.0,,5768.0,98761.0,,
2018,Persons,nan,Alcohol use,Breast cancer,347.0,3143.0,,6942.0,61882.0,,1095.0,9813.0,,8037.0,71695.0,,
2018,Persons,nan,Alcohol use,Chronic liver disease,467.0,2309.0,,11360.0,55240.0,,588.0,3160.0,,11948.0,58400.0,,
2018,Persons,nan,Alcohol use,Coronary heart disease,942.0,20943.0,,8881.0,245079.0,,2728.0,68821.0,,11609.0,313900.0,,
2018,Persons,nan,Alcohol use,Drowning,33.0,215.0,,1246.0,9153.0,,20.0,207.0,,1266.0,9361.0,,
2018,Persons,nan,Alcohol use,Epilepsy,52.0,299.0,,1711.0,10320.0,,4569.0,34463.0,,6280.0,44783.0,,
2018,Persons,nan,Alcohol use,Falls,276.0,4084.0,,3379.0,37630.0,,3173.0,37181.0,,6552.0,74811.0,,
2018,Persons,nan,Alcohol use,"Fire, burns and scalds",7.0,50.0,,191.0,1509.0,,212.0,1939.0,,403.0,3448.0,,
2018,Persons,nan,Alcohol use,Homicide and violence,44.0,261.0,,1871.0,11939.0,,804.0,4355.0,,2675.0,16295.0,,
2018,Persons,nan,Alcohol use,Hypertensive heart disease,98.0,1297.0,,1282.0,12394.0,,14.0,179.0,,1296.0,12573.0,,
2018,Persons,nan,Alcohol use,Laryngeal cancer,41.0,192.0,,730.0,3132.0,,65.0,294.0,,795.0,3426.0,,
2018,Persons,nan,Alcohol use,Lip and oral cavity cancer,172.0,545.0,,3473.0,9906.0,,333.0,998.0,,3805.0,10904.0,,
2018,Persons,nan,Alcohol use,Liver cancer,858.0,2164.0,,16351.0,40609.0,,245.0,603.0,,16596.0,41212.0,,
2018,Persons,nan,Alcohol use,Lower respiratory infections,292.0,3369.0,,2470.0,30477.0,,250.0,4029.0,,2720.0,34506.0,,
2018,Persons,nan,Alcohol use,Nasopharyngeal cancer,26.0,74.0,,651.0,1700.0,,26.0,74.0,,677.0,1774.0,,
2018,Persons,nan,Alcohol use,Oesophageal cancer,266.0,1383.0,,5075.0,24048.0,,101.0,529.0,,5176.0,24577.0,,
2018,Persons,nan,Alcohol use,Other land transport injuries,46.0,152.0,,1658.0,5915.0,,1371.0,4922.0,,3028.0,10837.0,,
2018,Persons,nan,Alcohol use,Other oral cavity and pharynx cancers,123.0,351.0,,2623.0,6985.0,,131.0,352.0,,2754.0,7337.0,,
2018,Persons,nan,Alcohol use,Other unintentional injuries,68.0,519.0,,2098.0,15824.0,,1719.0,12353.0,,3818.0,28178.0,,
2018,Persons,nan,Alcohol use,Pancreatitis,32.0,289.0,,617.0,4956.0,,64.0,568.0,,681.0,5524.0,,
2018,Persons,nan,Alcohol use,Poisoning,218.0,1727.0,,9250.0,73549.0,,66.0,607.0,,9316.0,74156.0,,
2018,Persons,nan,Alcohol use,Road traffic injuries - motor vehicle occupants,198.0,772.0,,8331.0,33222.0,,1047.0,4270.0,,9377.0,37492.0,,
2018,Persons,nan,Alcohol use,Road traffic injuries - motorcyclists,58.0,189.0,,2436.0,8050.0,,705.0,2413.0,,3141.0,10463.0,,
2018,Persons,nan,Alcohol use,Road traffic injuries - pedal cyclists,11.0,36.0,,383.0,1353.0,,429.0,1609.0,,812.0,2962.0,,
2018,Persons,nan,Alcohol use,Road traffic injuries - pedestrians,46.0,192.0,,1658.0,7179.0,,195.0,851.0,,1853.0,8031.0,,
2018,Persons,nan,Alcohol use,Stroke,606.0,10655.0,,6431.0,108423.0,,906.0,16731.0,,7337.0,125154.0,,
2018,Persons,nan,Alcohol use,Suicide and self-inflicted injuries,388.0,3316.0,,19063.0,139788.0,,147.0,1245.0,,19210.0,141032.0,,
2018,Persons,nan,All dietary risks,Aortic aneurysm,57.0,1037.0,,931.0,14277.0,,1.0,9.0,,931.0,14286.0,,
2018,Persons,nan,All dietary risks,Atrial fibrillation and flutter,104.0,2342.0,,828.0,16530.0,,2658.0,42025.0,,3486.0,58555.0,,
2018,Persons,nan,All dietary risks,Bowel cancer,1460.0,5657.0,,24264.0,92260.0,,1678.0,6501.0,,25942.0,98761.0,,
2018,Persons,nan,All dietary risks,Breast cancer,101.0,3143.0,,2032.0,61882.0,,320.0,9813.0,,2352.0,71695.0,,
2018,Persons,nan,All dietary risks,Cardiomyopathy,71.0,1187.0,,1492.0,22458.0,,199.0,3456.0,,1691.0,25914.0,,
2018,Persons,nan,All dietary risks,Chronic kidney disease,201.0,3257.0,,2286.0,34835.0,,960.0,14521.0,,3247.0,49356.0,,
2018,Persons,nan,All dietary risks,Coronary heart disease,9794.0,20943.0,,125067.0,245079.0,,33733.0,68821.0,,158800.0,313900.0,,
2018,Persons,nan,All dietary risks,Hypertensive heart disease,77.0,1297.0,,909.0,12394.0,,11.0,179.0,,920.0,12573.0,,
2018,Persons,nan,All dietary risks,Inflammatory heart disease,4.0,325.0,,84.0,6686.0,,17.0,1478.0,,101.0,8164.0,,
2018,Persons,nan,All dietary risks,Lung cancer,330.0,9070.0,,5853.0,157657.0,,124.0,3414.0,,5977.0,161070.0,,
2018,Persons,nan,All dietary risks,Non-rheumatic valvular disease,79.0,2083.0,,803.0,18528.0,,502.0,11914.0,,1305.0,30441.0,,
2018,Persons,nan,All dietary risks,Oesophageal cancer,311.0,1383.0,,5475.0,24048.0,,119.0,529.0,,5594.0,24577.0,,
2018,Persons,nan,All dietary risks,Peripheral vascular disease,34.0,838.0,,389.0,8338.0,,78.0,1570.0,,468.0,9909.0,,
2018,Persons,nan,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),15.0,375.0,,235.0,5131.0,,35.0,801.0,,270.0,5932.0,,
2018,Persons,nan,All dietary risks,Stroke,2315.0,10655.0,,27872.0,108423.0,,4351.0,16731.0,,32223.0,125154.0,,
2018,Persons,nan,All dietary risks,Type 2 diabetes mellitus,869.0,3412.0,,11388.0,43922.0,,17783.0,68148.0,,29170.0,112070.0,,
2018,Persons,nan,Amphetamine use,Drug use disorders (excluding alcohol),7.0,25.0,,335.0,1031.0,,14591.0,46326.0,,14926.0,47357.0,,
2018,Persons,nan,Amphetamine use,Poisoning,313.0,1727.0,,13293.0,73549.0,,95.0,607.0,,13387.0,74156.0,,
2018,Persons,nan,Amphetamine use,Road traffic injuries - motor vehicle occupants,26.0,772.0,,1397.0,33222.0,,172.0,4270.0,,1569.0,37492.0,,
2018,Persons,nan,Amphetamine use,Road traffic injuries - motorcyclists,8.0,189.0,,389.0,8050.0,,129.0,2413.0,,518.0,10463.0,,
2018,Persons,nan,Amphetamine use,Suicide and self-inflicted injuries,145.0,3316.0,,7524.0,139788.0,,59.0,1245.0,,7582.0,141032.0,,
2018,Persons,nan,Bullying victimisation,Anxiety disorders,0.0,12.0,,0.0,90.0,,3783.0,198214.0,,3783.0,198304.0,,
2018,Persons,nan,Bullying victimisation,Depressive disorders,0.0,74.0,,0.0,661.0,,3886.0,162441.0,,3886.0,163101.0,,
2018,Persons,nan,Cannabis use,Anxiety disorders,0.0,12.0,,0.0,90.0,,1325.0,198214.0,,1325.0,198304.0,,
2018,Persons,nan,Cannabis use,Depressive disorders,0.0,74.0,,0.0,661.0,,926.0,162441.0,,926.0,163101.0,,
2018,Persons,nan,Cannabis use,Drug use disorders (excluding alcohol),2.0,25.0,,69.0,1031.0,,5239.0,46326.0,,5308.0,47357.0,,
2018,Persons,nan,Cannabis use,Poisoning,191.0,1727.0,,8116.0,73549.0,,58.0,607.0,,8174.0,74156.0,,
2018,Persons,nan,Cannabis use,Road traffic injuries - motor vehicle occupants,5.0,772.0,,253.0,33222.0,,27.0,4270.0,,280.0,37492.0,,
2018,Persons,nan,Cannabis use,Road traffic injuries - motorcyclists,1.0,189.0,,69.0,8050.0,,19.0,2413.0,,88.0,10463.0,,
2018,Persons,nan,Cannabis use,Schizophrenia,0.0,63.0,,15.0,1172.0,,1031.0,35834.0,,1046.0,37006.0,,
2018,Persons,nan,Child abuse & neglect,Anxiety disorders,1.0,12.0,,14.0,90.0,,53139.0,198214.0,,53153.0,198304.0,,
2018,Persons,nan,Child abuse & neglect,Depressive disorders,6.0,74.0,,68.0,661.0,,33342.0,162441.0,,33410.0,163101.0,,
2018,Persons,nan,Child abuse & neglect,Suicide and self-inflicted injuries,806.0,3316.0,,36121.0,139788.0,,360.0,1245.0,,36481.0,141032.0,,
2018,Persons,nan,Cocaine use,Drug use disorders (excluding alcohol),2.0,25.0,,100.0,1031.0,,4905.0,46326.0,,5005.0,47357.0,,
2018,Persons,nan,Cocaine use,Poisoning,47.0,1727.0,,1991.0,73549.0,,14.0,607.0,,2005.0,74156.0,,
2018,Persons,nan,Cocaine use,Road traffic injuries - motor vehicle occupants,12.0,772.0,,626.0,33222.0,,0.0,4270.0,,626.0,37492.0,,
2018,Persons,nan,Cocaine use,Road traffic injuries - motorcyclists,3.0,189.0,,177.0,8050.0,,0.0,2413.0,,177.0,10463.0,,
2018,Persons,nan,Cocaine use,Suicide and self-inflicted injuries,175.0,3316.0,,9004.0,139788.0,,67.0,1245.0,,9072.0,141032.0,,
2018,Persons,nan,Diet high in processed meat,Bowel cancer,126.0,5657.0,,2058.0,92260.0,,144.0,6501.0,,2202.0,98761.0,,
2018,Persons,nan,Diet high in processed meat,Coronary heart disease,429.0,20943.0,,5890.0,245079.0,,1538.0,68821.0,,7428.0,313900.0,,
2018,Persons,nan,Diet high in processed meat,Type 2 diabetes mellitus,196.0,3412.0,,2519.0,43922.0,,3893.0,68148.0,,6412.0,112070.0,,
2018,Persons,nan,Diet high in red meat,Bowel cancer,322.0,5657.0,,5398.0,92260.0,,371.0,6501.0,,5769.0,98761.0,,
2018,Persons,nan,Diet high in red meat,Breast cancer,101.0,3143.0,,2032.0,61882.0,,320.0,9813.0,,2352.0,71695.0,,
2018,Persons,nan,Diet high in red meat,Coronary heart disease,997.0,20943.0,,13785.0,245079.0,,3608.0,68821.0,,17393.0,313900.0,,
2018,Persons,nan,Diet high in red meat,Stroke,648.0,10655.0,,8536.0,108423.0,,1325.0,16731.0,,9860.0,125154.0,,
2018,Persons,nan,Diet high in red meat,Type 2 diabetes mellitus,285.0,3412.0,,3750.0,43922.0,,5904.0,68148.0,,9654.0,112070.0,,
2018,Persons,nan,Diet high in sodium,Aortic aneurysm,57.0,1037.0,,931.0,14277.0,,1.0,9.0,,931.0,14286.0,,
2018,Persons,nan,Diet high in sodium,Atrial fibrillation and flutter,104.0,2342.0,,828.0,16530.0,,2658.0,42025.0,,3486.0,58555.0,,
2018,Persons,nan,Diet high in sodium,Cardiomyopathy,71.0,1187.0,,1492.0,22458.0,,199.0,3456.0,,1691.0,25914.0,,
2018,Persons,nan,Diet high in sodium,Chronic kidney disease,201.0,3257.0,,2286.0,34835.0,,960.0,14521.0,,3247.0,49356.0,,
2018,Persons,nan,Diet high in sodium,Coronary heart disease,1406.0,20943.0,,19479.0,245079.0,,5163.0,68821.0,,24642.0,313900.0,,
2018,Persons,nan,Diet high in sodium,Hypertensive heart disease,77.0,1297.0,,909.0,12394.0,,11.0,179.0,,920.0,12573.0,,
2018,Persons,nan,Diet high in sodium,Inflammatory heart disease,4.0,325.0,,84.0,6686.0,,17.0,1478.0,,101.0,8164.0,,
2018,Persons,nan,Diet high in sodium,Non-rheumatic valvular disease,79.0,2083.0,,803.0,18528.0,,502.0,11914.0,,1305.0,30441.0,,
2018,Persons,nan,Diet high in sodium,Peripheral vascular disease,34.0,838.0,,389.0,8338.0,,78.0,1570.0,,468.0,9909.0,,
2018,Persons,nan,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),15.0,375.0,,235.0,5131.0,,35.0,801.0,,270.0,5932.0,,
2018,Persons,nan,Diet high in sodium,Stroke,620.0,10655.0,,7454.0,108423.0,,1194.0,16731.0,,8648.0,125154.0,,
2018,Persons,nan,Diet high in sugar-sweetened beverages,Coronary heart disease,134.0,20943.0,,2243.0,245079.0,,515.0,68821.0,,2758.0,313900.0,,
2018,Persons,nan,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,59.0,3412.0,,855.0,43922.0,,1344.0,68148.0,,2199.0,112070.0,,
2018,Persons,nan,Diet low in fish & seafood,Coronary heart disease,312.0,20943.0,,4240.0,245079.0,,1111.0,68821.0,,5352.0,313900.0,,
2018,Persons,nan,Diet low in fruit,Coronary heart disease,943.0,20943.0,,12738.0,245079.0,,3326.0,68821.0,,16064.0,313900.0,,
2018,Persons,nan,Diet low in fruit,Lung cancer,330.0,9070.0,,5853.0,157657.0,,124.0,3414.0,,5977.0,161070.0,,
2018,Persons,nan,Diet low in fruit,Oesophageal cancer,218.0,1383.0,,3920.0,24048.0,,83.0,529.0,,4004.0,24577.0,,
2018,Persons,nan,Diet low in fruit,Stroke,428.0,10655.0,,5575.0,108423.0,,864.0,16731.0,,6439.0,125154.0,,
2018,Persons,nan,Diet low in fruit,Type 2 diabetes mellitus,215.0,3412.0,,2857.0,43922.0,,4515.0,68148.0,,7373.0,112070.0,,
2018,Persons,nan,Diet low in legumes,Coronary heart disease,3596.0,20943.0,,47912.0,245079.0,,12664.0,68821.0,,60576.0,313900.0,,
2018,Persons,nan,Diet low in milk,Bowel cancer,263.0,5657.0,,4370.0,92260.0,,303.0,6501.0,,4673.0,98761.0,,
2018,Persons,nan,Diet low in nuts & seeds,Coronary heart disease,2008.0,20943.0,,24970.0,245079.0,,6734.0,68821.0,,31705.0,313900.0,,
2018,Persons,nan,Diet low in nuts & seeds,Type 2 diabetes mellitus,77.0,3412.0,,939.0,43922.0,,1402.0,68148.0,,2341.0,112070.0,,
2018,Persons,nan,Diet low in polyunsaturated fats,Coronary heart disease,335.0,20943.0,,4443.0,245079.0,,1166.0,68821.0,,5609.0,313900.0,,
2018,Persons,nan,Diet low in vegetables,Coronary heart disease,1192.0,20943.0,,15083.0,245079.0,,4033.0,68821.0,,19116.0,313900.0,,
2018,Persons,nan,Diet low in vegetables,Oesophageal cancer,110.0,1383.0,,1856.0,24048.0,,42.0,529.0,,1898.0,24577.0,,
2018,Persons,nan,Diet low in vegetables,Stroke,630.0,10655.0,,7045.0,108423.0,,1089.0,16731.0,,8134.0,125154.0,,
2018,Persons,nan,Diet low in whole grains & high fibre cereals,Bowel cancer,883.0,5657.0,,14722.0,92260.0,,1016.0,6501.0,,15737.0,98761.0,,
2018,Persons,nan,Diet low in whole grains & high fibre cereals,Coronary heart disease,1335.0,20943.0,,18278.0,245079.0,,4745.0,68821.0,,23022.0,313900.0,,
2018,Persons,nan,Diet low in whole grains & high fibre cereals,Stroke,236.0,10655.0,,3234.0,108423.0,,502.0,16731.0,,3737.0,125154.0,,
2018,Persons,nan,Diet low in whole grains & high fibre cereals,Type 2 diabetes mellitus,142.0,3412.0,,1865.0,43922.0,,2926.0,68148.0,,4791.0,112070.0,,
2018,Persons,nan,High blood plasma glucose,Bladder cancer,79.0,1088.0,,927.0,12744.0,,92.0,1239.0,,1019.0,13982.0,,
2018,Persons,nan,High blood plasma glucose,Bowel cancer,393.0,5657.0,,5632.0,92260.0,,442.0,6501.0,,6074.0,98761.0,,
2018,Persons,nan,High blood plasma glucose,Breast cancer,168.0,3143.0,,2633.0,61882.0,,475.0,9813.0,,3107.0,71695.0,,
2018,Persons,nan,High blood plasma glucose,Cataract and other lens disorders,0.0,0.0,,0.0,0.0,,311.0,4208.0,,311.0,4208.0,,
2018,Persons,nan,High blood plasma glucose,Chronic kidney disease,630.0,3257.0,,6556.0,34835.0,,2702.0,14521.0,,9258.0,49356.0,,
2018,Persons,nan,High blood plasma glucose,Coronary heart disease,1436.0,20943.0,,15708.0,245079.0,,4587.0,68821.0,,20295.0,313900.0,,
2018,Persons,nan,High blood plasma glucose,Dementia,1059.0,15785.0,,8195.0,114657.0,,6005.0,86412.0,,14200.0,201070.0,,
2018,Persons,nan,High blood plasma glucose,Glaucoma,0.0,0.0,,0.0,0.0,,147.0,2550.0,,147.0,2550.0,,
2018,Persons,nan,High blood plasma glucose,Liver cancer,155.0,2164.0,,2641.0,40609.0,,42.0,603.0,,2683.0,41212.0,,
2018,Persons,nan,High blood plasma glucose,Lung cancer,646.0,9070.0,,10311.0,157657.0,,242.0,3414.0,,10552.0,161070.0,,
2018,Persons,nan,High blood plasma glucose,Other diabetes mellitus,15.0,15.0,,157.0,157.0,,3583.0,3583.0,,3740.0,3740.0,,
2018,Persons,nan,High blood plasma glucose,Ovarian cancer,59.0,1010.0,,898.0,18411.0,,65.0,1146.0,,963.0,19557.0,,
2018,Persons,nan,High blood plasma glucose,Pancreatic cancer,223.0,3161.0,,3389.0,52715.0,,58.0,847.0,,3447.0,53562.0,,
2018,Persons,nan,High blood plasma glucose,Peripheral vascular disease,146.0,838.0,,1586.0,8338.0,,315.0,1570.0,,1901.0,9909.0,,
2018,Persons,nan,High blood plasma glucose,Stroke,617.0,10655.0,,6313.0,108423.0,,991.0,16731.0,,7304.0,125154.0,,
2018,Persons,nan,High blood plasma glucose,Type 1 diabetes mellitus,411.0,411.0,,7924.0,7924.0,,8831.0,8831.0,,16755.0,16755.0,,
2018,Persons,nan,High blood plasma glucose,Type 2 diabetes mellitus,3412.0,3412.0,,43922.0,43922.0,,68148.0,68148.0,,112070.0,112070.0,,
2018,Persons,nan,High blood pressure,Aortic aneurysm,285.0,1037.0,,4196.0,14277.0,,3.0,9.0,,4199.0,14286.0,,
2018,Persons,nan,High blood pressure,Atrial fibrillation and flutter,636.0,2342.0,,4778.0,16530.0,,13380.0,42025.0,,18158.0,58555.0,,
2018,Persons,nan,High blood pressure,Cardiomyopathy,333.0,1187.0,,6181.0,22458.0,,962.0,3456.0,,7143.0,25914.0,,
2018,Persons,nan,High blood pressure,Chronic kidney disease,1327.0,3257.0,,13045.0,34835.0,,5309.0,14521.0,,18355.0,49356.0,,
2018,Persons,nan,High blood pressure,Coronary heart disease,8744.0,20943.0,,103719.0,245079.0,,29099.0,68821.0,,132819.0,313900.0,,
2018,Persons,nan,High blood pressure,Dementia,522.0,15785.0,,3769.0,114657.0,,2646.0,86412.0,,6415.0,201070.0,,
2018,Persons,nan,High blood pressure,Hypertensive heart disease,830.0,1297.0,,7818.0,12394.0,,113.0,179.0,,7932.0,12573.0,,
2018,Persons,nan,High blood pressure,Inflammatory heart disease,18.0,325.0,,350.0,6686.0,,83.0,1478.0,,433.0,8164.0,,
2018,Persons,nan,High blood pressure,Non-rheumatic valvular disease,450.0,2083.0,,4085.0,18528.0,,2597.0,11914.0,,6682.0,30441.0,,
2018,Persons,nan,High blood pressure,Peripheral vascular disease,176.0,838.0,,1775.0,8338.0,,342.0,1570.0,,2117.0,9909.0,,
2018,Persons,nan,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),80.0,375.0,,1048.0,5131.0,,154.0,801.0,,1202.0,5932.0,,
2018,Persons,nan,High blood pressure,Stroke,4040.0,10655.0,,42708.0,108423.0,,6643.0,16731.0,,49351.0,125154.0,,
2018,Persons,nan,High cholesterol,Coronary heart disease,6671.0,20943.0,,92884.0,245079.0,,23827.0,68821.0,,116711.0,313900.0,,
2018,Persons,nan,High cholesterol,Stroke,1367.0,10655.0,,17047.0,108423.0,,2554.0,16731.0,,19601.0,125154.0,,
2018,Persons,nan,Illicit drug use,Anxiety disorders,0.0,12.0,,0.0,90.0,,1325.0,198214.0,,1325.0,198304.0,,
2018,Persons,nan,Illicit drug use,Chronic liver disease,616.0,2309.0,,14723.0,55240.0,,827.0,3160.0,,15549.0,58400.0,,
2018,Persons,nan,Illicit drug use,Depressive disorders,0.0,74.0,,0.0,661.0,,926.0,162441.0,,926.0,163101.0,,
2018,Persons,nan,Illicit drug use,Drug use disorders (excluding alcohol),25.0,25.0,,1031.0,1031.0,,46326.0,46326.0,,47357.0,47357.0,,
2018,Persons,nan,Illicit drug use,HIV/AIDS,2.0,30.0,,66.0,889.0,,124.0,1756.0,,190.0,2644.0,,
2018,Persons,nan,Illicit drug use,Hepatitis B (acute),3.0,9.0,,68.0,207.0,,0.0,1.0,,68.0,208.0,,
2018,Persons,nan,Illicit drug use,Hepatitis C (acute),7.0,9.0,,75.0,102.0,,2.0,3.0,,78.0,105.0,,
2018,Persons,nan,Illicit drug use,Liver cancer,577.0,2164.0,,10835.0,40609.0,,160.0,603.0,,10995.0,41212.0,,
2018,Persons,nan,Illicit drug use,Poisoning,1319.0,1727.0,,55988.0,73549.0,,399.0,607.0,,56387.0,74156.0,,
2018,Persons,nan,Illicit drug use,Road traffic injuries - motor vehicle occupants,45.0,772.0,,2379.0,33222.0,,207.0,4270.0,,2587.0,37492.0,,
2018,Persons,nan,Illicit drug use,Road traffic injuries - motorcyclists,13.0,189.0,,664.0,8050.0,,154.0,2413.0,,817.0,10463.0,,
2018,Persons,nan,Illicit drug use,Schizophrenia,0.0,63.0,,15.0,1172.0,,1031.0,35834.0,,1046.0,37006.0,,
2018,Persons,nan,Illicit drug use,Suicide and self-inflicted injuries,410.0,3316.0,,20543.0,139788.0,,153.0,1245.0,,20696.0,141032.0,,
2018,Persons,nan,Impaired kidney function,Chronic kidney disease,3257.0,3257.0,,34835.0,34835.0,,14521.0,14521.0,,49356.0,49356.0,,
2018,Persons,nan,Impaired kidney function,Coronary heart disease,1666.0,20943.0,,15423.0,245079.0,,4727.0,68821.0,,20150.0,313900.0,,
2018,Persons,nan,Impaired kidney function,Dementia,1543.0,15785.0,,9789.0,114657.0,,7326.0,86412.0,,17116.0,201070.0,,
2018,Persons,nan,Impaired kidney function,Gout,8.0,24.0,,50.0,174.0,,566.0,5043.0,,616.0,5217.0,,
2018,Persons,nan,Impaired kidney function,Peripheral vascular disease,59.0,838.0,,783.0,8338.0,,180.0,1570.0,,963.0,9909.0,,
2018,Persons,nan,Impaired kidney function,Stroke,705.0,10655.0,,6886.0,108423.0,,1081.0,16731.0,,7967.0,125154.0,,
2018,Persons,nan,Intimate partner violence,Alcohol use disorders,2.0,224.0,,57.0,5624.0,,828.0,63194.0,,885.0,68818.0,,
2018,Persons,nan,Intimate partner violence,Anxiety disorders,1.0,12.0,,8.0,90.0,,13143.0,198214.0,,13152.0,198304.0,,
2018,Persons,nan,Intimate partner violence,Depressive disorders,7.0,74.0,,62.0,661.0,,13266.0,162441.0,,13327.0,163101.0,,
2018,Persons,nan,Intimate partner violence,Early pregnancy loss,0.0,2.0,,17.0,128.0,,46.0,252.0,,63.0,379.0,,
2018,Persons,nan,Intimate partner violence,Homicide and violence,37.0,261.0,,1542.0,11939.0,,523.0,4355.0,,2065.0,16295.0,,
2018,Persons,nan,Intimate partner violence,Suicide and self-inflicted injuries,167.0,3316.0,,6605.0,139788.0,,123.0,1245.0,,6728.0,141032.0,,
2018,Persons,nan,Iron deficiency,Iron-deficiency anaemia,20.0,20.0,,103.0,103.0,,16651.0,16651.0,,16755.0,16755.0,,
2018,Persons,nan,Low birth weight & short gestation,Birth trauma and asphyxia,94.0,158.0,,8055.0,13604.0,,0.0,1250.0,,8055.0,14853.0,,
2018,Persons,nan,Low birth weight & short gestation,Haemophilus influenzae type-b,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2018,Persons,nan,Low birth weight & short gestation,Lower respiratory infections,6.0,3369.0,,525.0,30477.0,,0.0,4029.0,,525.0,34506.0,,
2018,Persons,nan,Low birth weight & short gestation,Meningococcal disease,1.0,16.0,,51.0,758.0,,0.0,3.0,,51.0,761.0,,
2018,Persons,nan,Low birth weight & short gestation,Neonatal infections,22.0,37.0,,1902.0,3168.0,,0.0,143.0,,1902.0,3311.0,,
2018,Persons,nan,Low birth weight & short gestation,Other disorders of infancy,56.0,96.0,,4858.0,8270.0,,0.0,627.0,,4858.0,8897.0,,
2018,Persons,nan,Low birth weight & short gestation,Other gastrointestinal diseases,0.0,517.0,,0.0,5203.0,,0.0,1756.0,,0.0,6960.0,,
2018,Persons,nan,Low birth weight & short gestation,Other meningitis and encephalitis,3.0,72.0,,227.0,1916.0,,0.0,35.0,,227.0,1951.0,,
2018,Persons,nan,Low birth weight & short gestation,Otitis media,0.0,10.0,,0.0,165.0,,0.0,480.0,,0.0,645.0,,
2018,Persons,nan,Low birth weight & short gestation,Pneumococcal disease,1.0,16.0,,51.0,430.0,,0.0,18.0,,51.0,448.0,,
2018,Persons,nan,Low birth weight & short gestation,Pre-term birth and low birth weight  complications,243.0,243.0,,20913.0,20913.0,,6141.0,6141.0,,27053.0,27053.0,,
2018,Persons,nan,Low birth weight & short gestation,Rotavirus,0.0,0.0,,0.0,0.0,,0.0,54.0,,0.0,54.0,,
2018,Persons,nan,Low birth weight & short gestation,Salmonellosis,1.0,15.0,,52.0,280.0,,0.0,133.0,,52.0,414.0,,
2018,Persons,nan,Low birth weight & short gestation,Sudden infant death syndrome,35.0,63.0,,3052.0,5407.0,,0.0,0.0,,3052.0,5407.0,,
2018,Persons,nan,Low birth weight & short gestation,Upper respiratory infections,1.0,15.0,,72.0,317.0,,0.0,2842.0,,72.0,3159.0,,
2018,Persons,nan,Low bone mineral density,Falls,1398.0,4084.0,,10584.0,37630.0,,10916.0,37181.0,,21500.0,74811.0,,
2018,Persons,nan,Occupational exposures & hazards,Acute lymphoblastic leukaemia (ALL),3.0,95.0,,75.0,3152.0,,5.0,263.0,,81.0,3415.0,,
2018,Persons,nan,Occupational exposures & hazards,Acute myeloid leukaemia (AML),37.0,1127.0,,646.0,19713.0,,20.0,629.0,,665.0,20343.0,,
2018,Persons,nan,Occupational exposures & hazards,Asbestosis,138.0,138.0,,1327.0,1327.0,,95.0,95.0,,1422.0,1422.0,,
2018,Persons,nan,Occupational exposures & hazards,Asthma,14.0,420.0,,587.0,7419.0,,10716.0,123226.0,,11303.0,130645.0,,
2018,Persons,nan,Occupational exposures & hazards,Back pain and problems,0.0,106.0,,0.0,1282.0,,36497.0,220693.0,,36497.0,221975.0,,
2018,Persons,nan,Occupational exposures & hazards,COPD,98.0,7384.0,,2586.0,93139.0,,1819.0,84741.0,,4405.0,177880.0,,
2018,Persons,nan,Occupational exposures & hazards,Chronic lymphocytic leukaemia (CLL),9.0,322.0,,111.0,3488.0,,19.0,589.0,,130.0,4077.0,,
2018,Persons,nan,Occupational exposures & hazards,Chronic myeloid leukaemia (CML),3.0,115.0,,43.0,1468.0,,4.0,130.0,,47.0,1598.0,,
2018,Persons,nan,Occupational exposures & hazards,Drowning,1.0,215.0,,66.0,9153.0,,3.0,207.0,,70.0,9361.0,,
2018,Persons,nan,Occupational exposures & hazards,Falls,17.0,4084.0,,752.0,37630.0,,66.0,37181.0,,819.0,74811.0,,
